0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
21-01-0019-43,21-001,JALAPA,JALAPA,ESCUELA OFICIAL URBANA PARA NIÑAS TIPO FEDERACIÓN LUIS MARTÍNEZ MONT,BARRIO SAN FRANCISCO,40718840,NORA ALCIDA VELASQUEZ AGUILAR,ERICKA NOHEMÍ GALICIA JIMÉNEZ,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0020-43,21-001,JALAPA,JALAPA,EOUV TIPO FEDERACION LUIS MARTINEZ MONT,6A. AVENIDA 3-50 ZONA 2 BARRIO SAN FRANCISCO,51727705,NORA ALCIDA VELASQUEZ AGUILAR,JUAN ANGEL LOOL CUYUCH,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA
21-01-0021-43,21-001,JALAPA,JALAPA,EOUM,COLONIA LINDA VISTA,79225001,NORA ALCIDA VELASQUEZ AGUILAR,ANA EUGENIA LEMUS CHÁVEZ,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0022-43,21-022,JALAPA,JALAPA,EORM,ALDEA ARLOROMA,46881631,LESBIA LETICIA SOLIS LIMA DE LEON,ANA LUISA ROSA LUCERO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0023-43,21-005,JALAPA,JALAPA,EORM,"CASERÍO EL DIVISADERO, ALDEA SASHICO",49683843,THELMA YANETH POLANCO PEREZ DE CAMEY,ALDA SELENY MÉNDEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0024-43,21-022,JALAPA,JALAPA,EORM,CASERIO LAS GUACAMAYAS ALDEA LA TOMA,55587381,LESBIA LETICIA SOLIS LIMA DE LEON,LUZ ESTER RECINOS VARGAS,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0025-43,21-024,JALAPA,JALAPA,EORM,CASERIO LOS GONZALEZ ALDEA SASHICO,57347768,ERIKA PATRICIA CUELLAR ESCOBAR,JOSÉ AUGUSTO MÉNDEZ SALGUERO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0026-43,21-022,JALAPA,JALAPA,EORM,ALDEA AGUIJOTES,40518223,LESBIA LETICIA SOLIS LIMA DE LEON,MÁXIMO GONZÁLEZ HERNÁNDEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0027-43,21-017,JALAPA,JALAPA,EORM,"CASERÍO SAN ANTONIO LA NORIA, ALDEA LA VENTURA",57661752,MANUEL DANILO REYES GONZALEZ,MARLEN MARÍA ELENA MÉNDEZ PALMA DE CARDONA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0028-43,21-017,JALAPA,JALAPA,EORM,CASERIO LAS QUEBRADITAS ALDEA ORCHOJ,30335717,MANUEL DANILO REYES GONZALEZ,MELVIN ARIEL POCASANGRE ORELLANA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0029-43,21-005,JALAPA,JALAPA,EORM,"CASERÍO EL ROBLAR, ALDEA LA PAZ",55786657,THELMA YANETH POLANCO PEREZ DE CAMEY,BEBERLY ROXANA LORENZO AQUINO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0030-43,21-024,JALAPA,JALAPA,EORM,CASERIO TALPETATES ALDEA PALO VERDE,57190477,ERIKA PATRICIA CUELLAR ESCOBAR,DARWIN HEBERTO LÉMUS DÍAZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0031-43,21-017,JALAPA,JALAPA,EORM,CASERÍO EL LAZARETO,34445349,MANUEL DANILO REYES GONZALEZ,CARLOS ANTONIO CAMPOS AGUIRRE,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0033-43,21-022,JALAPA,JALAPA,EORM,ALDEA URLANTA,,LESBIA LETICIA SOLIS LIMA DE LEON,MARÍA ALEJANDRA HERNÁNDEZ LÓPEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0034-43,21-017,JALAPA,JALAPA,EORM,ALDEA LA PASTORIA,54828488,MANUEL DANILO REYES GONZALEZ,MARLEN SUJEY UMAÑA LIMA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0035-43,21-022,JALAPA,JALAPA,EORM,ALDEA MIRAFLORES,51452041,LESBIA LETICIA SOLIS LIMA DE LEON,JOSSELINE MARYSOL DELCOMPARE CASTAÑEDA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0036-43,21-022,JALAPA,JALAPA,EORM,"CASERÍO ARAYZAPO, ALDEA EL DURAZNO",40595374,LESBIA LETICIA SOLIS LIMA DE LEON,BETSY NOHEMÍ GARCÍA RAMÍREZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0037-43,21-022,JALAPA,JALAPA,EORM,ALDEA ALTUPE,54149041,LESBIA LETICIA SOLIS LIMA DE LEON,AMALIA BEATRIZ REVOLORIO LOPEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0038-43,21-017,JALAPA,JALAPA,EORM PROFA. BLANCA ALICIA CABRERA FOLGAR DE BONILLA,ALDEA EL CHAGUITE,,MANUEL DANILO REYES GONZALEZ,RAÚL HEBERTO ORTÍZ SANDOVAL,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0039-43,21-022,JALAPA,JALAPA,EORM,"CASERÍO LOS LLANITOS, ALDEA EL PARAÍSO",36289618,LESBIA LETICIA SOLIS LIMA DE LEON,MAINOR DANILO MORALES,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0040-43,21-017,JALAPA,JALAPA,EORM 'MARIA LUISA SANDOVAL',BARRIO LLANO GRANDE,57866107,MANUEL DANILO REYES GONZALEZ,EDGAR ESTUARDO MARROQUÍN CERMEÑO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0041-43,21-024,JALAPA,JALAPA,EORM,"CASERÍO LAGUNA DEL PITO, ALDEA SASHICO",54944339,ERIKA PATRICIA CUELLAR ESCOBAR,JESSIKA PATRICIA PIVARAL CABRERA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0042-43,21-022,JALAPA,JALAPA,EORM,ALDEA EL PARAÍSO,40181053,LESBIA LETICIA SOLIS LIMA DE LEON,LEONEL ESTUARDO ALFARO JUAREZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0043-43,21-005,JALAPA,JALAPA,EORM,"CASERÍO SANSURUTATE, ALDEA EL RODEO",50584665,THELMA YANETH POLANCO PEREZ DE CAMEY,RODOLFO ANTONIO HERNÁNDEZ SALAZAR,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0044-43,21-005,JALAPA,JALAPA,EORM,ALDEA LA PAZ,56909301,THELMA YANETH POLANCO PEREZ DE CAMEY,DEISY KARINA AGUIRRE MORÁN,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0045-43,21-005,JALAPA,JALAPA,EORM,ALDEA LA FUENTE DE LA MONTAÑA,51948259,THELMA YANETH POLANCO PEREZ DE CAMEY,DORA ISABEL ELÍAS,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0046-43,21-024,JALAPA,JALAPA,EORM,ALDEA SAN JOSE CARRIZAL,49471342,ERIKA PATRICIA CUELLAR ESCOBAR,CLEMENCIA LEONOR CORDERO GALICIA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0047-43,21-024,JALAPA,JALAPA,EORM,ALDEA LOS IZOTES,56969202,ERIKA PATRICIA CUELLAR ESCOBAR,DÁNYEL RENÉE MEDINA MARROQUÍN,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0048-43,21-017,JALAPA,JALAPA,EORM,ALDEA ACHIOTES JUMAY,31892597,MANUEL DANILO REYES GONZALEZ,YADIRA YESSENIA CASTAÑEDA CABRERA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0049-43,21-005,JALAPA,JALAPA,EORM,ALDEA SASHICO,40500717,THELMA YANETH POLANCO PEREZ DE CAMEY,VIRGINIA ISABEL ZETINO MORALES,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0050-43,21-024,JALAPA,JALAPA,EORM,"CASERÍO SAN FRANCISCO POZA VERDE, ALDEA SANYUYO",46739208,ERIKA PATRICIA CUELLAR ESCOBAR,ELSA MARINA MARROQUÍN CARÍAS,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0051-43,21-022,JALAPA,JALAPA,EORM,ALDEA BUENA VISTA,38980451,LESBIA LETICIA SOLIS LIMA DE LEON,MIRNA JOHANA CANTÉ DURÁN,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0052-43,21-017,JALAPA,JALAPA,EORM,ALDEA ORCHOJ,30352260,MANUEL DANILO REYES GONZALEZ,CARLOS ALFONSO CRUZ MORÁN,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0053-43,21-024,JALAPA,JALAPA,EORM,ALDEA SANYUYO,,ERIKA PATRICIA CUELLAR ESCOBAR,MERLY VANESSA MAZARIEGOS MARROQUÍN,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0054-43,21-022,JALAPA,JALAPA,EORM,ALDEA LA TOMA,42323470,LESBIA LETICIA SOLIS LIMA DE LEON,ELSA VIRGINIA DUARTE LUCERO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0055-43,21-024,JALAPA,JALAPA,EORM,ALDEA EL RODEO,50585739,ERIKA PATRICIA CUELLAR ESCOBAR,RANDOLFO BARRIENTOS ARIAS,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0056-43,21-017,JALAPA,JALAPA,EORM,ALDEA RIO BLANCO,44919285,MANUEL DANILO REYES GONZALEZ,DAYANY DEYMICELA CASTRO GUZMÁN,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0057-43,21-005,JALAPA,JALAPA,EORM,"CASERÍO LA LAGUNETA, ALDEA EL DURAZNO",42521783,THELMA YANETH POLANCO PEREZ DE CAMEY,FREDY YOVANI VÉLIZ ARCHILA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0058-43,21-005,JALAPA,JALAPA,EORM,ALDEA EL DURAZNO,45006047,THELMA YANETH POLANCO PEREZ DE CAMEY,NUBIA JULISSA PACHECO DE LEÓN,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0059-43,21-022,JALAPA,JALAPA,EORM,ALDEA EL ASTILLERO,,LESBIA LETICIA SOLIS LIMA DE LEON,HERBER RICARDO ALVARADO JERÓNIMO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0060-43,21-017,JALAPA,JALAPA,EORM,ALDEA SANSAYO,54502426,MANUEL DANILO REYES GONZALEZ,LUBIA VERÓNICA MEDINA RUÍZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0061-43,21-017,JALAPA,JALAPA,EORM,ALDEA LOS TABLONES,36379271,MANUEL DANILO REYES GONZALEZ,SILVIA JANNETTE ARGUETA VANEGAS,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0062-43,21-005,JALAPA,JALAPA,EORM,"CASERÍO TIERRA BLANCA, ALDEA SASHICO",46279338,THELMA YANETH POLANCO PEREZ DE CAMEY,CINTHIA ALEJANDRA GARCÍA REYES,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0063-43,21-017,JALAPA,JALAPA,EORM,ALDEA SAN MIGUEL MOJON,59593873,MANUEL DANILO REYES GONZALEZ,MARVIN ANAMEL LEMUS SANTILLANA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0064-43,21-022,JALAPA,JALAPA,EORM,ALDEA MIRAMUNDO,40324625,LESBIA LETICIA SOLIS LIMA DE LEON,ISRAEL TRINIDAD CHACÓN,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0065-43,21-022,JALAPA,JALAPA,EORM,"CASERÍO LOS LÓPEZ, ALDEA EL PARAÍSO",55116432,LESBIA LETICIA SOLIS LIMA DE LEON,SAYDA JUDITH CORTEZ SÁNCHEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0066-43,21-017,JALAPA,JALAPA,EORM,ALDEA SAN JOSE,57456744,MANUEL DANILO REYES GONZALEZ,IRMA NOHEMÍ MEDINA RUIZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0067-43,21-022,JALAPA,JALAPA,EORM,ALDEA EL BOSQUE,51183700,LESBIA LETICIA SOLIS LIMA DE LEON,MIRNA ESPERANZA CARDONA RETANA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0068-43,21-017,JALAPA,JALAPA,EORM,ALDEA ANSHIGUA,40346555,MANUEL DANILO REYES GONZALEZ,CARMEN AMPARO LEMUS BETETA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0069-43,21-022,JALAPA,JALAPA,EORM 'LAS AZUCENAS',ALDEA LAS AZUCENAS,53453528,LESBIA LETICIA SOLIS LIMA DE LEON,CARLOS EDUARDO BRAN ORTEGA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0070-43,21-022,JALAPA,JALAPA,EORM,CASERIO EL MIRADOR ALDEA LA TOMA,,LESBIA LETICIA SOLIS LIMA DE LEON,NESTOR ENRIQUE MARROQUIN FUENTES,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0071-43,21-022,JALAPA,JALAPA,EORM,CASERIO EL ARENAL,41114781,LESBIA LETICIA SOLIS LIMA DE LEON,CARLOS FERNANDO RUANO RECINOS,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0072-43,21-005,JALAPA,JALAPA,EORM,ALDEA HIERBA BUENA,40295564,THELMA YANETH POLANCO PEREZ DE CAMEY,VIRGINIA MARISOL CRÚZ LIMA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0073-43,21-022,JALAPA,JALAPA,EORM,ALDEA LA AURORA,45430534,LESBIA LETICIA SOLIS LIMA DE LEON,MARVIN GIOVANNI SALAZAR FLORES,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0074-43,21-017,JALAPA,JALAPA,EORM,CASERIO LA LAGUNILLA ALDEA SAN JOSÉ,46499270,MANUEL DANILO REYES GONZALEZ,LUIS ANTONIO CHINCHILLA PALMA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0075-43,21-022,JALAPA,JALAPA,EORM,ALDEA EL AGUACATE,30970410,LESBIA LETICIA SOLIS LIMA DE LEON,MIRLA VERALIS AGUILAR VALDEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0076-43,21-024,JALAPA,JALAPA,EORM,"CASERÍO LA TEJERA, ALDEA PALO VERDE",31258666,ERIKA PATRICIA CUELLAR ESCOBAR,MARÍA ARACELY ALVARADO JERÓNIMO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0077-43,21-024,JALAPA,JALAPA,EORM,CASERIO EL DURAZNITO ALDEA EL DURAZNO,,ERIKA PATRICIA CUELLAR ESCOBAR,NORMA ILEANA ALARCÓN LIMA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0078-43,21-024,JALAPA,JALAPA,EORM,CASERIO TALQUEZAL ALDEA PALO VERDE,59055186,ERIKA PATRICIA CUELLAR ESCOBAR,SANDRA VERÓNICA MARROQUÍN GÓMEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0079-43,21-017,JALAPA,JALAPA,EORM,ALDEA LA LAGUNA,50318606,MANUEL DANILO REYES GONZALEZ,RUTILIA ELOISA QUIJADA PORTILLO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0080-43,21-005,JALAPA,JALAPA,EORM,"CASERÍO PINO GORDO, ALDEA LA FUENTE",56945028,THELMA YANETH POLANCO PEREZ DE CAMEY,BYRON GIOVANNI MARROQUÍN ROSA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0081-43,21-017,JALAPA,JALAPA,EORM,ALDEA RIO BLANCO ARRIBA,45350766,MANUEL DANILO REYES GONZALEZ,NANCY CARINA CARRILLO JIMÉNEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0082-43,21-005,JALAPA,JALAPA,EORM,CASERIO LAGUNA DE ITZACOBA ALDEA SASHICO,79223241,THELMA YANETH POLANCO PEREZ DE CAMEY,FLORA HAYDEÉ ALFARO CAMPOS,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0083-43,21-024,JALAPA,JALAPA,EORM,"CASERÍO LA LAGUNA, ALDEA PALO VERDE",55221847,ERIKA PATRICIA CUELLAR ESCOBAR,NELSON ESTUARDO ADRIANO LÓPEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0084-43,21-005,JALAPA,JALAPA,EORM,"CASERÍO EL DURAZNAL, ALDEA SASHICO",42191543,THELMA YANETH POLANCO PEREZ DE CAMEY,HARDY FERNANDO AJANEL BATÉN,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0085-43,21-022,JALAPA,JALAPA,EORM,CASERIO EL CARRIZALITO ALDEA MIRAFLORES,55359811,LESBIA LETICIA SOLIS LIMA DE LEON,RONNY ALEXANDER AQUINO COLINDRES,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0086-43,21-017,JALAPA,JALAPA,EORM,ALDEA LOS MEZCALES,45363083,MANUEL DANILO REYES GONZALEZ,LUIS PORFIRIO GARCIA LÓPEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0087-43,21-005,JALAPA,JALAPA,EORM,"CASERÍO EL VOLCAN, ALDEA LA PAZ",42185151,THELMA YANETH POLANCO PEREZ DE CAMEY,ZONIA ORALIA CARRILLO GUILLÉN,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0088-43,21-005,JALAPA,JALAPA,EORM,"CASERÍO PATA GALANA, ALDEA SASHICO",45111917,THELMA YANETH POLANCO PEREZ DE CAMEY,RONY JOSÉ GARCÍA LÓPEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0089-43,21-022,JALAPA,JALAPA,EORM,ALDEA LOMA DE ENMEDIO,,LESBIA LETICIA SOLIS LIMA DE LEON,HENRY FERNANDO MOLINA ISHCAMPARIJ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0090-43,21-017,JALAPA,JALAPA,EORM,CASERÍO LA PUENTE ALDEA LOS LIMARES,57481572,MANUEL DANILO REYES GONZALEZ,ANGEL ENRIQUE HERNÁNDEZ LÓPEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0091-43,21-017,JALAPA,JALAPA,EORM,ALDEA RÍO FRÍO,51744399,MANUEL DANILO REYES GONZALEZ,KARLA VICTORIA ISHCAMPARIC DUARTE,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0092-43,21-017,JALAPA,JALAPA,EORM,"CASERÍO LA LAGUNA, ALDEA LA PASTORÍA",49178404,MANUEL DANILO REYES GONZALEZ,JAQUELINE YOJANA REYES,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
