CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
01-02-0015-43,01-644,GUATEMALA,SANTA CATARINA PINULA,"COLEGIO MANO AMIGA ""HERMANO PEDRO""","COLONIA SANTO DOMINGO, ALDEA PIEDRA PARADA LOTE 73 Y 69, MANZANA C, SECTOR 2, ZONA 6",66327068,LIGIA DEL ROSARIO RICCI VELASQUEZ,JULIO EDUARDO REYES,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0017-43,01-510,GUATEMALA,SANTA CATARINA PINULA,COLEGIO MIXTO LAS MARGARITAS,6A. AVENIDA 2-10 ZONA 1,23630745,ZOILA ESPERANZA CAMEY ATZ,LUCIA RUANO TRINIDAD,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0032-43,01-644,GUATEMALA,SANTA CATARINA PINULA,COLEGIO BILINGUE INTEGRIDAD (INTEGRITY),"ALDEA DON JUSTO KILOMETRO 16.5 CARRETERA A SAN JOSE PINULA, CASERIO LA LAGUNETA,",66371400,LIGIA DEL ROSARIO RICCI VELASQUEZ,MARÍA VERÓNICA AUYÓN OCAMPO,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0041-43,01-644,GUATEMALA,SANTA CATARINA PINULA,COLEGIO VALLE VERDE CES,"KILOMETRO 17.5 CARRETERA A EL SALVADOR, FINCA LA ESPERANZA, LOTE 1 ZONA 8",57626767,LIGIA DEL ROSARIO RICCI VELASQUEZ,EDWIN ROLANDO FLORIÁN RAMÍREZ,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0046-43,01-644,GUATEMALA,SANTA CATARINA PINULA,COLEGIO TECNOLOGICO SINAI,"LOTE 88 ""A"" ZONA 6 ALDEA PIEDRA PARADA CRISTO REY",53859465,LIGIA DEL ROSARIO RICCI VELASQUEZ,GILDA MAGALÍ MONTENEGRO VELÁSQUEZ,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0062-43,01-644,GUATEMALA,SANTA CATARINA PINULA,CENTRO EDUCATIVO PLAYHOUSE,"KM. 14.5 CARRETERA A EL SALVADOR, LOTE 6. SECTOR 3, SECCIÓN A VALLES DEL ENSUEÑO, ZONA 8",66370464,LIGIA DEL ROSARIO RICCI VELASQUEZ,MIRNA JIMENEZ CASTAÑAZA,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0066-43,01-502,GUATEMALA,SANTA CATARINA PINULA,COLEGIO THE ORCHARD CARE,"KM. 18.5 CARRETERA A EL SALVADOR, HACIENDA MIRAGE, CASA NO. 1 ZONA 8",42167695,JULIA ENECON ROCA MORAN,MIGUELITO GABRIEL COTA SILVESTRE,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0069-43,01-510,GUATEMALA,SANTA CATARINA PINULA,EORM SANTA ANITA,"COLONIA SANTA ANITA, LOTE 700 ALDEA CUCHILLA DEL CARMEN",41548736,ZOILA ESPERANZA CAMEY ATZ,ROSA LUX US,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0073-43,01-510,GUATEMALA,SANTA CATARINA PINULA,COLEGIO INICIACIÓN ESCOLAR,6A. AVENIDA 2-34 ZONA 1,58786978,ZOILA ESPERANZA CAMEY ATZ,OLGA SUSANA RODAS,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0074-43,01-510,GUATEMALA,SANTA CATARINA PINULA,LICEO SANTA MARÍA VISTALAGO,"LOMAS DE SAN ANGEL, CUCHILLA DEL CARMEN, LOTE 30 ""A"" ZONA 10",24427645,ZOILA ESPERANZA CAMEY ATZ,DIANA LUCIA MOLINA FLORES,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0081-43,01-502,GUATEMALA,SANTA CATARINA PINULA,COLEGIO MAPLE BEAR CIUDAD GUATEMALA,"KM. 18.5 SECCIÓN 3 CARRETERA A EL SALVADOR ALDEA EL CANCHÓN, ZONA 8",66859300,JULIA ENECON ROCA MORAN,MARÍA ELENA ESPAÑA VALDÉZ,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0089-43,01-644,GUATEMALA,SANTA CATARINA PINULA,EORM SANTO DOMINGO,ALDEA PIEDRA PARADA CRISTO REY,42181788,LIGIA DEL ROSARIO RICCI VELASQUEZ,CINDY SUSANA JIMÉNEZ LÓPEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0093-43,01-644,GUATEMALA,SANTA CATARINA PINULA,COLEGIO INTERNACIONAL MONTESSORI,"KM. 13.5 CARRETERA A EL SALVADOR ALDEA PUERTA PARADA, ZONA 7",66281207,LIGIA DEL ROSARIO RICCI VELASQUEZ,LILIAN MARÍA MORENO DE-URIOSTE,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0095-43,01-510,GUATEMALA,SANTA CATARINA PINULA,COLEGIO MADRE DEL DIVINO PASTOR,3A. CALLE 7-75 ZONA 1 COLONIA SANTA BÁRBARA,23660365,ZOILA ESPERANZA CAMEY ATZ,KEVIN MANRIQUE URBINA RIVERA,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-1257-43,01-510,GUATEMALA,SANTA CATARINA PINULA,EOUM NO.810,4A. AVENIDA 0-02 ZONA 1,43535376,ZOILA ESPERANZA CAMEY ATZ,ALDO GUILLERMO MORENO GUZMÁN,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-1258-43,01-502,GUATEMALA,SANTA CATARINA PINULA,EORM NO.813 MARGARITA GUILLÉN DE VALLADARES,1A. AV. 2-70 ZONA 4 ALDEA NUEVA CONCEPCIÓN,66420068,JULIA ENECON ROCA MORAN,ELBA ROXANA PÉREZ ROSIL,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-1259-43,01-644,GUATEMALA,SANTA CATARINA PINULA,EORM NO.822,ALDEA SAN JOSE EL MANZANO,55904138,LIGIA DEL ROSARIO RICCI VELASQUEZ,JOHNNIE ARIEL SEGURA SEGURA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-1260-43,01-510,GUATEMALA,SANTA CATARINA PINULA,EORM NO.819,SECTOR I ALDEA LA SALVADORA,34832546,ZOILA ESPERANZA CAMEY ATZ,HECTOR MANRIQUE URBINA RAFAEL,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-1261-43,01-510,GUATEMALA,SANTA CATARINA PINULA,EORM NO.816,SECTOR II ALDEA EL CARMEN,55173412,ZOILA ESPERANZA CAMEY ATZ,DELIA MAGALY RAYMUNDO CONTRERAS,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-1262-43,01-644,GUATEMALA,SANTA CATARINA PINULA,EORM NO.821,ALDEA PIEDRA PARADA EL ROSARIO,56323272,LIGIA DEL ROSARIO RICCI VELASQUEZ,HECTOR ANIBAL CÁRCAMO ESTRADA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-1263-43,01-510,GUATEMALA,SANTA CATARINA PINULA,EORM NO.823,ALDEA CUCHILLA DEL CARMEN,52631588,ZOILA ESPERANZA CAMEY ATZ,INGRID MARIBEL ORDOÑEZ GARCIA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-1264-43,01-502,GUATEMALA,SANTA CATARINA PINULA,EORM NO.812,ALDEA EL MANZANO LA LIBERTAD,66339958,JULIA ENECON ROCA MORAN,MAYNOR ESTUARDO MONROY VASQUEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-1265-43,01-502,GUATEMALA,SANTA CATARINA PINULA,EORM N0.815 'ARTURO TARACENA FLORES',ALDEA EL PAJON,66342144,JULIA ENECON ROCA MORAN,CLARA LUZ SALVATIERRA CON,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-1266-43,01-502,GUATEMALA,SANTA CATARINA PINULA,EORM NO.818,KM. 16.5 CARRETERA ANTIGUA A EL SALVADOR LOTE NO. 230 ZONA 8,66346065,JULIA ENECON ROCA MORAN,ROSEMARY SOTO AGUILAR,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-1267-43,01-510,GUATEMALA,SANTA CATARINA PINULA,EORM NO.817 SECTOR I,5A. CALLE 1-02 SECTOR II ZONA 3 EL PUEBLITO,56967204,ZOILA ESPERANZA CAMEY ATZ,ANA CLARISEL AVILA RAMIREZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-1268-43,01-644,GUATEMALA,SANTA CATARINA PINULA,EORM NO.811,ALDEA PIEDRA PARADA CRISTO REY,59380684,LIGIA DEL ROSARIO RICCI VELASQUEZ,BLANCA ESTELA LÓPEZ GARCÍA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-1269-43,01-644,GUATEMALA,SANTA CATARINA PINULA,EORM NO.814,KM. 14.5 CARRETERA A EL SALVADOR ALDEA PUERTA PARADA,66341620,LIGIA DEL ROSARIO RICCI VELASQUEZ,LISBETH EUGENIA ZELADA SAGASTUME,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-1270-43,01-644,GUATEMALA,SANTA CATARINA PINULA,EORM NO.820 SARA DE LA HOZ DE MENDEZ MONTENEGRO,ALDEA LAGUNA BERMEJA,50372771,LIGIA DEL ROSARIO RICCI VELASQUEZ,MARÍA DEL ROSARIO GUZMAN GIRON,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-2607-43,01-644,GUATEMALA,SANTA CATARINA PINULA,COLEGIO SAN ANTONIO DE PADUA,3A AV 1-61 PIEDRA PARADA CRISTO REY,66327247,LIGIA DEL ROSARIO RICCI VELASQUEZ,ANTONIETA GARCÍA HERNÁNDEZ,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-2609-43,01-510,GUATEMALA,SANTA CATARINA PINULA,EPUM 'COLEGIO JUGANDO APRENDO',2A AVE 3-40 ZONA 2,41440602,ZOILA ESPERANZA CAMEY ATZ,ALIDA CONSUELO GOMEZ BARRIOS,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-2767-43,01-644,GUATEMALA,SANTA CATARINA PINULA,COLEGIO MIXTO CONCEPCION,ALDEA EL PAJON,66374795,LIGIA DEL ROSARIO RICCI VELASQUEZ,FRANCISCA ELVIRA AMBROCIO MONRROY,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-2994-43,01-644,GUATEMALA,SANTA CATARINA PINULA,COLEGIO BILINGUE 'VALLES DE VISTA HERMOSA',KM 18.5 CARRETERA A EL SALVADOR LOTIFICACION LAS MARGARITAS LOTE 26,66342012,LIGIA DEL ROSARIO RICCI VELASQUEZ,MARÍA EUGENIA ALDANA ARAGÓN,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-3058-43,01-644,GUATEMALA,SANTA CATARINA PINULA,COLEGIO PARTICULAR MIXTO SANTA MARIA DE LOS ANGELES,LAGUNA BERMEJA,45266352,LIGIA DEL ROSARIO RICCI VELASQUEZ,MARÍA GABRIELA SANTOS MONROY,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-4188-43,01-510,GUATEMALA,SANTA CATARINA PINULA,COLEGIO PARROQUIAL FRANCISCO GARCIA PELAEZ,1A. CALLE. Y 1A. AVENIDA 0-10 ZONA 1,23686053,ZOILA ESPERANZA CAMEY ATZ,ALBA REGINA MONTERROSO VILLAGRÁN,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-6095-43,01-510,GUATEMALA,SANTA CATARINA PINULA,EOUM NO.810,4A.AV 0-02 ZONA 1,59279376,ZOILA ESPERANZA CAMEY ATZ,ASTRID MARÍA DE LEÓN FRANCO,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-6490-43,01-644,GUATEMALA,SANTA CATARINA PINULA,COLEGIO METROPOLITANO,"KM. 16.5 CARRETERA A PIEDRA PARADA, CRISTO REY",66417400,LIGIA DEL ROSARIO RICCI VELASQUEZ,ALBIS JUDITH OCHOA RAMIREZ,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-6762-43,01-502,GUATEMALA,SANTA CATARINA PINULA,COLEGIO MAYA DE GUATEMALA,"KILOMETRO 12.5, CARRETERA A EL SALVADOR",66441200,JULIA ENECON ROCA MORAN,PAMELA EUGENIA GARCÍA BOGUERÍN,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7118-43,01-510,GUATEMALA,SANTA CATARINA PINULA,COLEGIO MIXTO TECNICO EN COMPUTACION VISTA AZUL,1RA. CALLE CUCHILLA DEL CARMEN,24438611,ZOILA ESPERANZA CAMEY ATZ,HUGO LEONEL VELÁSQUEZ,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7139-43,01-510,GUATEMALA,SANTA CATARINA PINULA,COLEGIO EL CARMEN,"SECTOR SUR NO.6 CASA NO.61, ALDEA EL CARMEN",52039803,ZOILA ESPERANZA CAMEY ATZ,SANDRA ELIZABETH ZAMBRANO HERNANDEZ,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7177-43,01-644,GUATEMALA,SANTA CATARINA PINULA,CENTRO EDUCATIVO 'EL PERPETUO SOCORRO',ALDEA DON JUSTO KM. 15.5 CARRETERA ANTIGUA A EL SALVADOR,66373695,LIGIA DEL ROSARIO RICCI VELASQUEZ,CLAUDIA VIRGINIA CASTILLO RUIZ,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7350-43,01-510,GUATEMALA,SANTA CATARINA PINULA,EORM NO.823,ALDEA CUCHILLA DEL CARMEN,58532930,ZOILA ESPERANZA CAMEY ATZ,NANCY PAOLA MONTERROSO HERNÁNDEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7483-43,01-644,GUATEMALA,SANTA CATARINA PINULA,LICEO MIXTO CRISTIANO CARMENSE,SECTOR CENTRAL 3 CASA 42,66291796,LIGIA DEL ROSARIO RICCI VELASQUEZ,ZOILA ESPERANZA CAMEY ATZ,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7549-43,01-510,GUATEMALA,SANTA CATARINA PINULA,EORM NO.819,SECTOR II ALDEA LA SALVADORA,52264730,ZOILA ESPERANZA CAMEY ATZ,MAYRA EUGENIA ALVAREZ ISMATUL,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7566-43,01-502,GUATEMALA,SANTA CATARINA PINULA,COLEGIO LA PLACE,KM. 18.5 CARRETERA A EL SALVADOR CRUVE CARRETERA VIEJA,66384100,JULIA ENECON ROCA MORAN,ROSA BELIA PONTAZA ARDON,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7866-43,01-510,GUATEMALA,SANTA CATARINA PINULA,EORM NO.817 SECTOR II,ALDEA EL PUEBLITO,23677264,ZOILA ESPERANZA CAMEY ATZ,MÓNICA NINET AVILA AVILA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7872-43,01-644,GUATEMALA,SANTA CATARINA PINULA,EORM NO.811,ALDEA PIEDRA PARADA CRISTO REY,55967806,LIGIA DEL ROSARIO RICCI VELASQUEZ,SANDRA LISSETTE PEREZ RAFAEL,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7873-43,01-510,GUATEMALA,SANTA CATARINA PINULA,"EORM NO.816 SECTOR II, ALDEA EL CARMEN JV","SECTOR CENTRAL 4, LOTE 57, ALDEA EL CARMEN ZONA 10",66295812,ZOILA ESPERANZA CAMEY ATZ,VIELMAN IDÁN PÉREZ LÓPEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7874-43,01-510,GUATEMALA,SANTA CATARINA PINULA,EORM NO.816 SECTOR I,ALDEA EL CARMEN SECTOR I,56331377,ZOILA ESPERANZA CAMEY ATZ,LEONEL AMADO LEMUS ALARCÓN,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-8170-43,01-510,GUATEMALA,SANTA CATARINA PINULA,COLEGIO CRISTIANO CRECIENDO EN SABIDURIA,LOTE 2 MANZANA B SECTOR 1 COLONIA SANTA BARBARA,23660877,ZOILA ESPERANZA CAMEY ATZ,VILMA DEL CARMEN ROSIL AROCHE,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-8318-43,01-510,GUATEMALA,SANTA CATARINA PINULA,COLEGIO MIXTO 'ARCA DE SALVACION',"1A. CALLE Y 7A. AVENIDA 'B' 1-06, CUCHILLA DEL CARMEN",34014758,ZOILA ESPERANZA CAMEY ATZ,JUANA MARIA CASTILLO CARRERA,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-8544-43,01-502,GUATEMALA,SANTA CATARINA PINULA,COLEGIO 'DISCOVERY',"KM. 14.5 CARRETERA A EL SALVADOR, RESIDENCIALES SANTA BARBARA",66442828,JULIA ENECON ROCA MORAN,ELVIRA PATRICIA MANSON CHARNAUD,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-8689-43,01-510,GUATEMALA,SANTA CATARINA PINULA,COLEGIO PRIVADO JUEGA Y APRENDE,1A.CALLE Y 1A.AVENIDA CALLEJON CHUPINA,51191352,ZOILA ESPERANZA CAMEY ATZ,GLENDY YULIANA RODRÍGUEZ BARRIOS,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-8834-43,01-510,GUATEMALA,SANTA CATARINA PINULA,LICEO RICHARD STALLMAN,5A. AVENIDA 2-49 ZONA 2,54586315,ZOILA ESPERANZA CAMEY ATZ,ODILIA ESMERALDA PÉREZ DOMINGUEZ,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-9238-43,01-502,GUATEMALA,SANTA CATARINA PINULA,"EORM NO. 815 ARTURO TARACENA FLORES, JV.",LOTE 45A ALDEA EL PAJON,42141628,JULIA ENECON ROCA MORAN,DAVIS EDITH DE LA CRUZ DE LEÓN,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-9243-43,01-644,GUATEMALA,SANTA CATARINA PINULA,CENTRO EDUCATIVO MONTESSORI PALO ALTO,KM. 16 CARRETERA A EL SALVADOR LOTE 3 LOMAS DE SAN RAFAEL,66370173,LIGIA DEL ROSARIO RICCI VELASQUEZ,GILDA MARGARITA ESTRADA SALGUERO,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-9282-43,01-508,GUATEMALA,SANTA CATARINA PINULA,CENTRO ESCOLAR ENTREVALLES,CA1 ANTIGUA CARRETERA A EL SALVADOR KM. 16.8 ENTRADA A SAN ANTONIO,66854700,MANUEL MARIA CANO CASTRO,ÁNGELA DEYANIRA RUANO LEÓN,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
