CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
14-01-0046-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTON XESIC CUATRO CENTRO,50130444,CANDELARIO ORDOÑEZ REINOSO,GRISEL EDASMINA VASQUEZ DEL VALLE,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0047-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,ALDEA EL CHAJBAL,53419920,CANDELARIO ORDOÑEZ REINOSO,SALVADOR TOJ RAMOS,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0048-43,14-001,QUICHE,SANTA CRUZ DEL QUICHE,EOUM 'COOPERATIVA GUMARKAAH',CALLE SUR FINAL DE LA ZONA 4,77552131,JOSE OSCAR TIPAZ VELASQUEZ,PEDRO EFRAÍN TRUJILLO ALVARADO,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0049-43,14-001,QUICHE,SANTA CRUZ DEL QUICHE,EOUM 'BARRIO NORTE',8A. CALLE 2-12 ZONA 2,41507267,JOSE OSCAR TIPAZ VELASQUEZ,MARIA MAGDALENA PÉREZ GÓMEZ,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0050-43,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO ADVENTISTA DR. BRAULIO PEREZ MARCIO,6A. AVE. 0-66 ZONA 1,77551760,GONZALO VENTURA LUX,MAYDELINE JOCABED GIRÓN PÉREZ,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0052-43,14-036,QUICHE,SANTA CRUZ DEL QUICHE,LICEO CRISTIANO SINAI,"CASA FINAL, COLONIA GUMARCAAJ",77551805,GONZALO VENTURA LUX,ESTEBAN ENRIQUE BARRENO VICENTE,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0053-43,14-001,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTON XATINAP V,53539259,JOSE OSCAR TIPAZ VELASQUEZ,MIGUEL REYNOSO BATZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0054-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CASERÍO CHOACAMÁN V,50491797,CANDELARIO ORDOÑEZ REINOSO,JULIANA MORALES ALVAREZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0055-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CASERÍO CHOACAMÁN III,53477803,CANDELARIO ORDOÑEZ REINOSO,MARÍA DOMINGA LÓPEZ YAT,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0056-43,14-038,QUICHE,SANTA CRUZ DEL QUICHE,EORM,"CANTON TZUCAC, ALDEA SANTA ROSA CHUJUYUB",54709757,CARLOS ARMANDO HERNANDEZ OSORIO,WENDY LIZBET LÓPEZ GIRÓN,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0057-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,"CANTON LA PUERTA, CHOACAMAN CUARTO",42452383,CANDELARIO ORDOÑEZ REINOSO,CATARINA LAYNES LÓPEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0058-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,ALDEA LA ESTANCIA,50146436,CANDELARIO ORDOÑEZ REINOSO,AGUSTIN ALEXANDER TAX LUX,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0059-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTÓN CHOACAMÁN II,31535521,CANDELARIO ORDOÑEZ REINOSO,WILSON ESTEBAN PONCIO GRIJALVA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0060-43,14-038,QUICHE,SANTA CRUZ DEL QUICHE,EORM,"CANTON SIBACÁ I, ALDEA CHUJUYUP",56910117,CARLOS ARMANDO HERNANDEZ OSORIO,MORIS DANY PÉREZ GÁMEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0061-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,ALDEA SAN SEBASTIAN LEMOA,51735143,CANDELARIO ORDOÑEZ REINOSO,LILIAN LETICIA ZACARÍAS PONCIO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0062-43,14-038,QUICHE,SANTA CRUZ DEL QUICHE,EORM,"CANTON PAQUINAC, ALDEA SANTA ROSA CHUJUYUB",59771832,CARLOS ARMANDO HERNANDEZ OSORIO,CARLOS ALFONSO NORIEGA PÉREZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0063-43,14-001,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTON PANAJXIT I,47352355,JOSE OSCAR TIPAZ VELASQUEZ,ENRIQUE MIGUEL ANGEL PÉREZ DAMIÁN,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0064-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CASERIO SUALCHOJ ALDEA LA ESTANCIA,54677205,CANDELARIO ORDOÑEZ REINOSO,RITA CHÁVEZ LUX,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0065-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTON CRUZ CHE,42453178,CANDELARIO ORDOÑEZ REINOSO,OFELIA KAROLINA AGUILAR RACANCOJ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0066-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CASERÍO XATINAP SEGUNDO,40127027,CANDELARIO ORDOÑEZ REINOSO,ANGELINA CATARINA ZAPETA ALVAREZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0067-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTON CHICABRACAN,50114513,CANDELARIO ORDOÑEZ REINOSO,GRETHEL ROSSANA MALDONADO MÉNDEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0068-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM 'PRIMERO DE MAYO',ALDEA EL CARMEN CHITATUL,77552996,CANDELARIO ORDOÑEZ REINOSO,MIGUEL LUX YAT,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0069-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTON CUCABAJ II,54759797,CANDELARIO ORDOÑEZ REINOSO,WENDY ELIZABETH GÓMEZ MARROQUIN,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0070-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTON EL TABIL,49583263,CANDELARIO ORDOÑEZ REINOSO,KARLA VERONICA HERNÁNDEZ PEREIRA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0071-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTON CRUZ CHE II,57291329,CANDELARIO ORDOÑEZ REINOSO,MANUEL TIÚ ZAPETA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0072-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,"CASERIO PACHO CHICALTE, ALDEA LEMOA",32558114,CANDELARIO ORDOÑEZ REINOSO,LUIS FRANCISCO DE LEÓN GALINDO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0073-43,14-001,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CASERÍO PANAJXIT III,47698373,JOSE OSCAR TIPAZ VELASQUEZ,SALVADOR MORALES LÓPEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0074-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTON CUCABAJ I ALDEA LEMOA,,CANDELARIO ORDOÑEZ REINOSO,AURA MARINA MORALES VELÁSQUEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0075-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTON LAS RUINAS,45413014,CANDELARIO ORDOÑEZ REINOSO,ADRIANA LÓPEZ CHIC,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0076-43,14-038,QUICHE,SANTA CRUZ DEL QUICHE,EORM,"CANTON CHIUL, ALDEA CHUJUYUB",57637145,CARLOS ARMANDO HERNANDEZ OSORIO,PETRONA LETICIA LÓPEZ PÉREZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0094-43,14-038,QUICHE,SANTA CRUZ DEL QUICHE,EORM,"CASERÍO MAMAJ, ALDEA CHUJUYUB",31013314,CARLOS ARMANDO HERNANDEZ OSORIO,OBED WALDEMAR HERNANDEZ DE LEON,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0095-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CASERÍO CHICABRACAN SEGUNDO,49163372,CANDELARIO ORDOÑEZ REINOSO,HEIDY ELENA PONCIO GRIJALVA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0096-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CASERÍO PAMESEBAL CUARTO,30184015,CANDELARIO ORDOÑEZ REINOSO,SALVADOR TZUNÚN GONZALEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0097-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CASERIO LAS CAFETERAS,58599634,CANDELARIO ORDOÑEZ REINOSO,ANABELA ROJAS ARGUETA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0098-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CASERIO EL ARENAL,59733004,CANDELARIO ORDOÑEZ REINOSO,PAULA NOA SIMEON BULUX,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0099-43,14-038,QUICHE,SANTA CRUZ DEL QUICHE,EORM,"CANTON SIBACÁ II, ALDEA CHUJUYUB",42540212,CARLOS ARMANDO HERNANDEZ OSORIO,BYRON MAURICIO PÉREZ IXCOY,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0100-43,14-038,QUICHE,SANTA CRUZ DEL QUICHE,EORM,"CASERÍO AGUILIX SEGUNDO CENTRO, ALDEA SANTA ROSA",51684489,CARLOS ARMANDO HERNANDEZ OSORIO,FRANCISCO TUM VICENTE,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0101-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CASERIO CERRO LA LABOR CANTON CHOACAMAN IV CENTRO,58081214,CANDELARIO ORDOÑEZ REINOSO,LOIDA CARINA GONZÁLEZ TZOC,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0103-43,14-038,QUICHE,SANTA CRUZ DEL QUICHE,EORM,"CANTON LAGUNITAS, ALDEA CHUJUYUB",59799942,CARLOS ARMANDO HERNANDEZ OSORIO,KARLA HAYDEÉ GIRÓN URIZAR,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0104-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTON PAKIACAJ,48087502,CANDELARIO ORDOÑEZ REINOSO,PEDRO ALEXANDER TULUXÁN GRIJALVA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0105-43,14-038,QUICHE,SANTA CRUZ DEL QUICHE,EORM,"""CANTÓN SIBACÁ III ALDEA CHUJUYUB""",30095936,CARLOS ARMANDO HERNANDEZ OSORIO,LESVIA NOHEMI PU MORALES,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0106-43,14-001,QUICHE,SANTA CRUZ DEL QUICHE,EORM,COMUNIDAD LOS CHORECALES,50426085,JOSE OSCAR TIPAZ VELASQUEZ,JOSÉ ANGEL MORALES MATZAR,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0107-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CASERIO PATZALAM CANTON CHOACAMAN CUARTO CENTRO,41696335,CANDELARIO ORDOÑEZ REINOSO,ELVIRA VICENTE LUX,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0155-43,14-038,QUICHE,SANTA CRUZ DEL QUICHE,EORM,"CASERIO CULION, CANTON PAJIJ",,CARLOS ARMANDO HERNANDEZ OSORIO,BAUDILIO ZAQUEO REYES MORALES,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0156-43,14-001,QUICHE,SANTA CRUZ DEL QUICHE,"EOUM ""GUMARKAAH""",CALLE SUR FINAL DE LA ZONA 4,56918696,JOSE OSCAR TIPAZ VELASQUEZ,IRMA ALICIA ALVARADO MÉNDEZ,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHÉ
14-01-0160-43,14-038,QUICHE,SANTA CRUZ DEL QUICHE,EORM,"CASERIO PATZALAM, CANTON CHOACAMÁN TERCER CENTRO",41794488,CARLOS ARMANDO HERNANDEZ OSORIO,LESLY MARISELL ORTÍZ NORIEGA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0161-43,14-038,QUICHE,SANTA CRUZ DEL QUICHE,EORM,"CASERIO HERMANO PEDRO, AGUILIX III, ALDEA SANTA ROSA CHUJUYUB",30267608,CARLOS ARMANDO HERNANDEZ OSORIO,ERIKA YOHANA VILLEGAS RAYNOSO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0171-43,14-001,QUICHE,SANTA CRUZ DEL QUICHE,EOUM BARRIO NORTE,8A. CALLE 2-12 ZONA 2,47071998,JOSE OSCAR TIPAZ VELASQUEZ,CLAUDIA ELIZABETH SON VELÁSQUEZ,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHÉ
14-01-0172-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,"CASERIO ROSARIO, ALDEA LEMOA",59908879,CANDELARIO ORDOÑEZ REINOSO,EVELYN JANETH VENTURA JUT,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0185-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTON CHOACAMAN III SECTOR CENTRAL,41567159,CANDELARIO ORDOÑEZ REINOSO,MAYRA GRISELDA RAMOS FUENTES,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0202-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,"SECTOR CHIVALÁN, CANTON CHOACAMÁN IV",58827073,CANDELARIO ORDOÑEZ REINOSO,ANA ISABEL GÓMEZ MEDRANO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0209-43,14-038,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CASERÍO QUECÁ,50523948,CARLOS ARMANDO HERNANDEZ OSORIO,ROSA MARÍA YAT BARRERA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0211-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,"SECTOR PIXTUP, CANTÓN PACAJÁ I, ALDEA LEMOA",42761874,CANDELARIO ORDOÑEZ REINOSO,SILVIA ANTONIETA VENTURA DE LEÓN,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
14-01-0212-43,14-038,QUICHE,SANTA CRUZ DEL QUICHE,EORM,"SECTOR PACHOJ CHIQUITO RIACHUELO, CANTÓN PACHOJ, ALDEA CHUJUYUB",54329972,CARLOS ARMANDO HERNANDEZ OSORIO,JULIA ALICIA TZUNÚN GONZALEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
