CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
18-02-0160-41,18-040,IZABAL,LIVINGSTON,"COPB ANEXO A EOUN ""MIGUEL GARCIA GRANADOS""","CALLE DEL COMERCIO, BARRIO BARIQUE",59570787,LORENZO VILLANUEVA COY,MITZI LISSETH ALVAREZ TORO,PREPRIMARIA BILINGUE,OFICIAL,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-02-0245-41,18-013,IZABAL,LIVINGSTON,COPB ANEXO A EORM,ALDEA CASERIO NUEVO NACIMIENTO TEBERNAL,44801777,ILY MAYBELI CHACON PALMA,ARNULFO CUC BÁ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-02-0268-41,18-013,IZABAL,LIVINGSTON,COPB ANEXO A EORM,ALDEA JOCOLÓ,31724039,ILY MAYBELI CHACON PALMA,CARMEN ADELA RAMIREZ MENDEZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-02-0293-41,18-013,IZABAL,LIVINGSTON,COPB ANEXO A EORM,ALDEA PUNTA CAIMANES,79275622,ILY MAYBELI CHACON PALMA,MARVIN AROLDO RODAS CASTRO,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-02-0320-41,18-013,IZABAL,LIVINGSTON,COPB ANEXA A EORM,ALDEA ADELITA,79480009,ILY MAYBELI CHACON PALMA,DOMINGO CHÉ BÁ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-02-0321-41,18-011,IZABAL,LIVINGSTON,COPB ANEXO A EORM,ALDEA CAYO QUEMADO,79480009,JUAN OSVALDO ESTERO MARTINEZ,DELMI PATRICIA MÉNDEZ MARROQUÍN,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-02-0322-41,18-015,IZABAL,LIVINGSTON,COPB ANEXO A EORM,ALDEA TOQUELA,59064103,MARIA MAGDALENA PEREZ RAMOS DE LOPEZ,ENMA DANELIA INTERIANO LEIVA,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-02-0374-41,18-015,IZABAL,LIVINGSTON,CENTRO MUNICIPAL DE PREPRIMARIA BILINGUE,COMUNIDAD DOS SAPOTILLOS,45138159,MARIA MAGDALENA PEREZ RAMOS DE LOPEZ,THANIA ANABI CUZ TZALÁM,PREPRIMARIA BILINGUE,MUNICIPAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-02-0378-41,18-011,IZABAL,LIVINGSTON,COPB ANEXA A EORM,ALDEA SARSTOON CREEK,33058009,JUAN OSVALDO ESTERO MARTINEZ,MARIA VICTORIA CAAL TEC,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-02-0393-41,18-041,IZABAL,LIVINGSTON,COPB ANEXO A EORM,COMUNIDAD INDIGENA CHAAB IL CH OCH,46194874,AVELINO TEC CHUN,ANGEL ANTONIO COC CHÉ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-02-0402-41,18-016,IZABAL,LIVINGSTON,COPB ANEXA A EORM,COMUNIDAD INDÍGENA Q OTOXHA SAN GIL,59402042,DEYSI YANNETH LINARES CALLES DE ENRIQUEZ,ALEX MARTIN XOL CHÉ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-02-0406-41,18-041,IZABAL,LIVINGSTON,COPB ANEXA A EORM,ALDEA TAMEJA,49433251,AVELINO TEC CHUN,ERNESTO COC XOL,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-02-0440-41,18-011,IZABAL,LIVINGSTON,COPB ANEXO A EORM,ALDEA SAN MARTÍN,59253995,JUAN OSVALDO ESTERO MARTINEZ,DEBORA MARIELA JOR YALIBAT,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-02-0538-41,18-015,IZABAL,LIVINGSTON,COPB ANEXO A EORM,ALDEA ARENALES,46627080,MARIA MAGDALENA PEREZ RAMOS DE LOPEZ,ROLANDO CUCUL TZUNJA,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-02-0539-41,18-015,IZABAL,LIVINGSTON,COPB ANEXO A EORM,ALDEA CHUNACTE,48107440,MARIA MAGDALENA PEREZ RAMOS DE LOPEZ,CARLOS MACZ TUX,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-02-0542-41,18-015,IZABAL,LIVINGSTON,COPB ANEXO A EORM,ALDEA EL AGUACATE,40463966,MARIA MAGDALENA PEREZ RAMOS DE LOPEZ,MARCOS COC XÓ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-02-0590-41,18-013,IZABAL,LIVINGSTON,COPB ANEXO A EORM,ALDEA SANTA ELENA SEJA,51873762,ILY MAYBELI CHACON PALMA,LILIANA PATRICIA GARCIA RIVERA,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-02-0594-41,18-041,IZABAL,LIVINGSTON,COPB ANEXA A EORM,ALDEA NUEVO NACIMIENTO CALIZ,47687246,AVELINO TEC CHUN,REYNA ANGELICA COC CHÉ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-02-1923-41,18-013,IZABAL,LIVINGSTON,COPB ANEXO A EORM,ALDEA SEBILÁ,32042856,ILY MAYBELI CHACON PALMA,ROSALINA POP XUC,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-02-2665-41,18-015,IZABAL,LIVINGSTON,COPB ANEXO A EORM,ALDEA SETAL,33747459,MARIA MAGDALENA PEREZ RAMOS DE LOPEZ,RICARDO MACZ TUX,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-02-2748-41,18-016,IZABAL,LIVINGSTON,COPB ANEXO A EORM,ALDEA BRISAS DE GOLFETE,33402908,DEYSI YANNETH LINARES CALLES DE ENRIQUEZ,FELICIANO CUZ TIUL,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0001-41,18-021,IZABAL,EL ESTOR,COPB ANEXO A EORM,BARRIO EL MIRADOR,33632518,JERSON ARTURO NAVAS ENAMORADO,JOSEFINA MACZ CHOJ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0007-41,18-019,IZABAL,EL ESTOR,COPB ANEXO A EORM,"CASERIO AGUA CALIENTE, LOTE 9 II",33319429,RAQUEL MAZARIEGOS GARCIA,ERNESTO COY,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0008-41,18-019,IZABAL,EL ESTOR,COPB ANEXA A EORM,CASERIO CADENA SEMUC,48119661,RAQUEL MAZARIEGOS GARCIA,WUENDY JANETH MATUS NUFIO,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0015-41,18-046,IZABAL,EL ESTOR,COPB,ALDEA NUEVO SAN MIGUELITO,46270098,GILMAR ISAIAS CUZ PEREZ,FIDELINA XUC CAAL,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0016-41,18-046,IZABAL,EL ESTOR,COPB CASERIO TRES ARROLLOS,CASERIO TRES ARROLLOS,42977623,GILMAR ISAIAS CUZ PEREZ,DORA ELIZABETH CHUB XO,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0020-41,18-046,IZABAL,EL ESTOR,COPB,ALDEA SANTIAGUITO,42977623,GILMAR ISAIAS CUZ PEREZ,MANUEL ANTONIO CAAL ASIG,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0021-41,18-046,IZABAL,EL ESTOR,COPB,ALDEA LOS ANGELES PANCALA,42977623,GILMAR ISAIAS CUZ PEREZ,WILLIAM ROBERTO CAC COY,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0025-41,18-047,IZABAL,EL ESTOR,COPB,CASERIO CHAPIN ABAJO,42977623,HÉCTOR RENÉ IXIM MAQUIN,ANGEL DAMACIO DÍAZ HERNÁNDEZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0026-41,18-019,IZABAL,EL ESTOR,COPB,CASERIO SECHINA,45216104,RAQUEL MAZARIEGOS GARCIA,ALFREDO RAX CAAL,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0033-41,18-019,IZABAL,EL ESTOR,COPB CASERIO NUEVO SACARILÁ,CASERIO NUEVO SACARILA,54484795,RAQUEL MAZARIEGOS GARCIA,EDGAR ENRIQUE CUCUL COY,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0140-41,18-021,IZABAL,EL ESTOR,COPB ANEXA A EORM,BARRIO LAS BRISAS,50687601,JERSON ARTURO NAVAS ENAMORADO,OSCAR RODOLFO MONROY TORRES,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0141-41,18-021,IZABAL,EL ESTOR,COPB ANEXO A EORM,BARRIO LAS TRES QUEBRADAS,37183521,JERSON ARTURO NAVAS ENAMORADO,SEIDY ANTONIETA RAMIREZ CANAHÜI,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0142-41,18-021,IZABAL,EL ESTOR,COPB ANEXA A EORM,BARRIO SINAI,,JERSON ARTURO NAVAS ENAMORADO,-,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0146-41,18-021,IZABAL,EL ESTOR,COPB ANEXO A EORM,COLONIA VISTA HERMOSA,40564395,JERSON ARTURO NAVAS ENAMORADO,LUISA ACAL CHIQUIN,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0147-41,18-019,IZABAL,EL ESTOR,COPB ANEXO A EORM,CASERIO TZ ULPEC,,RAQUEL MAZARIEGOS GARCIA,HUGO EDGAR BAC CHUB,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0150-41,18-046,IZABAL,EL ESTOR,COPB ANEXO A EORM,ALDEA MANGUITO I,42977623,GILMAR ISAIAS CUZ PEREZ,EDUARDO CHOC TIUL,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0152-41,18-019,IZABAL,EL ESTOR,COPB ANEXO A EORM,ALDEA SEMUY,49175567,RAQUEL MAZARIEGOS GARCIA,ESTELA BEB REYES,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0153-41,18-046,IZABAL,EL ESTOR,COPB ANEXO A EORM,CASERIO MANGUITO II,42977623,GILMAR ISAIAS CUZ PEREZ,MARÍA ANGÉLICA LEMUS CHÉ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0154-41,18-046,IZABAL,EL ESTOR,COPB ANEXO A EORM,ALDEA SAN PABLO UNO,42977623,GILMAR ISAIAS CUZ PEREZ,ARMANDO CAAL CUC,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0155-41,18-019,IZABAL,EL ESTOR,COPB ANEXO A EORM,CASERIO LAS NUBES,32181913,RAQUEL MAZARIEGOS GARCIA,MARIO ANTONIO LOBOS ESQUIVEL,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0156-41,18-022,IZABAL,EL ESTOR,COPB ANEXO A EORM,CASERIO JALAUTE,55277407,RICARDO TACAJ IXIM,JUAN PANÁ CHUB,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0158-41,18-047,IZABAL,EL ESTOR,COPB ANEXO A EORM,CASERÍO SEMUY I SELEMPIN,46240010,HÉCTOR RENÉ IXIM MAQUIN,NELLY YESENIA CAC CUCUL,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0159-41,18-019,IZABAL,EL ESTOR,COPB ANEXO A EORM,CASERIO SAN LUIS CHACPOELA,,RAQUEL MAZARIEGOS GARCIA,EDGAR GABRIEL ASIG CUCUL,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0161-41,18-021,IZABAL,EL ESTOR,COPB ANEXO A EORM,CASERIO EL PRIETO,47123965,JERSON ARTURO NAVAS ENAMORADO,LILIAN BEB REYES,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0169-41,18-019,IZABAL,EL ESTOR,COPB ANEXO A EORM,CASERIO NUEVO AMANECER EL SAUCE,51582719,RAQUEL MAZARIEGOS GARCIA,MARTIN CUCUL COC,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0171-41,18-010,IZABAL,EL ESTOR,COPB ANEXO A EORM,BARRIO EL ESFUERZO,46017996,JERSON ARTURO NAVAS ENAMORADO,CARLOS BAC MAQUIN,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0174-41,18-020,IZABAL,EL ESTOR,CENTRO MUNICIPAL DE PREPRIMARIA BILINGUE ANEXO A EMRM,BARRIO EL CHUPON,53653553,SILVERIO CHITOP CABRERA,FLOR DE MARÍA BEDOYA RODRÍGUEZ,PREPRIMARIA BILINGUE,MUNICIPAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0176-41,18-020,IZABAL,EL ESTOR,CENTRO MUNICIPAL DE PREPRIMARIA BILINGUE ANEXO A ESCUELA MUNICIPAL RURAL MIXTA,COMUNIDAD LA REVOLUCION,48044738,SILVERIO CHITOP CABRERA,CONSUELO XONÁ RODRIGUEZ,PREPRIMARIA BILINGUE,MUNICIPAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0178-41,18-020,IZABAL,EL ESTOR,COPB ANEXO A EORM,COLONIA LA ESPERANZA,41480538,SILVERIO CHITOP CABRERA,ELSA FLORIDALMA RODRIGUEZ PONCE,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0179-41,18-020,IZABAL,EL ESTOR,CENTRO MUNICIPAL DE PREPRIMARIA BILINGUE ANEXO A EMRM,BARRIO LA UNION,47948962,SILVERIO CHITOP CABRERA,MABELA HAYDEE GARCÍA TZUNÚN,PREPRIMARIA BILINGUE,MUNICIPAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0181-41,18-021,IZABAL,EL ESTOR,COPB ANEXO A EORM,CASERIO RIO ZARCO,,JERSON ARTURO NAVAS ENAMORADO,VICTOR HUGO TUT XOL,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0183-41,18-020,IZABAL,EL ESTOR,COPB ANEXO A EORM,ALDEA CHICHIPATE,49026534,SILVERIO CHITOP CABRERA,URIAS BENJAMIN CASTILLO CAN,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0184-41,18-022,IZABAL,EL ESTOR,COPB ANEXO A EORM,ALDEA EL BONGO,31791389,RICARDO TACAJ IXIM,HERMAN OSWALDO TIUL TZI,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0200-41,18-022,IZABAL,EL ESTOR,COPB ANEXO A EORM,CASERIO PLAN GRANDE,79480009,RICARDO TACAJ IXIM,---,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0201-41,18-022,IZABAL,EL ESTOR,COPB ANEXO A EORM,CASERIO RIO SUMACH,79480009,RICARDO TACAJ IXIM,---,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0202-41,18-022,IZABAL,EL ESTOR,COPB ANEXO A EORM,COMUNIDAD SEMOCOCH,79480009,RICARDO TACAJ IXIM,---,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0204-41,18-047,IZABAL,EL ESTOR,COPB ANEXO A EORM,CASERÍO BUENA VISTA,31631199,HÉCTOR RENÉ IXIM MAQUIN,AIDA BEATRIZ XÓ CAAL,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0211-41,18-019,IZABAL,EL ESTOR,COPB ANEXO A EORM,CASERIO SEMUC (5),,RAQUEL MAZARIEGOS GARCIA,---,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0216-41,18-022,IZABAL,EL ESTOR,COPB ANEXO A EORM,CASERIO RUBELHO,79480009,RICARDO TACAJ IXIM,---,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0223-41,18-022,IZABAL,EL ESTOR,COPB ANEXO A EORM,CASERIO RUBEL PEC ARRIBA,79480009,RICARDO TACAJ IXIM,VILMA LIZETH CHUB TOC,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0225-41,18-020,IZABAL,EL ESTOR,COPB ANEXO A EORM COMUNIDAD LOS ANGELES PENCALA,COMUNIDAD LOS ANGELES PENCALA,79480009,SILVERIO CHITOP CABRERA,---,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0233-41,18-020,IZABAL,EL ESTOR,COPB ANEXA A EORM,CASERÍO LA CEIBA,38402485,SILVERIO CHITOP CABRERA,BLANCA LETICIA CHOC CHIAC,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0258-41,18-020,IZABAL,EL ESTOR,ESCUELA MUNICIPAL RURAL MIXTA,COMUNIDAD LA UNION SETAL NAAB ALIHA,79497019,SILVERIO CHITOP CABRERA,RUBIA SOFÍA CUC ICAL,PREPRIMARIA BILINGUE,MUNICIPAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0265-41,18-021,IZABAL,EL ESTOR,CENTRO MUNICIPAL DE PREPRIMARIA BILINGUE,BARRIO EL RENACER,31859968,JERSON ARTURO NAVAS ENAMORADO,SUSANA CUCUL COC,PREPRIMARIA BILINGUE,MUNICIPAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0268-41,18-020,IZABAL,EL ESTOR,CENTRO MUNICIPAL DE PREPRIMARIA BILINGUE ANEXO A EMRM,BARRIO EL ZAPOTILLO,59320243,SILVERIO CHITOP CABRERA,EDIA JUDITH MACZ CHUB,PREPRIMARIA BILINGUE,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0270-41,18-019,IZABAL,EL ESTOR,CENTRO MUNICIPAL DE PREPRIMARIA BILINGUE ANEXO A EMRM,CASERIO LA HONDONADA,30636800,RAQUEL MAZARIEGOS GARCIA,ROLANDO SUB QUINICH,PREPRIMARIA BILINGUE,MUNICIPAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0272-41,18-022,IZABAL,EL ESTOR,CENTRO MUNICIPAL DE PREPRIMARIA BILINGUE ANEXO A EMRM,CASERIO EL CIPRES,49760257,RICARDO TACAJ IXIM,JULIO PANÁ CHUB,PREPRIMARIA BILINGUE,MUNICIPAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0274-41,18-021,IZABAL,EL ESTOR,CENTRO MUNICIPAL DE PREPRIMARIA BILINGUE ANEXO A EMRM,CASERIO SEAMAN,46017835,JERSON ARTURO NAVAS ENAMORADO,GLORIA MAGDALENA CHÉ AJCAL,PREPRIMARIA BILINGUE,MUNICIPAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-03-0276-41,18-021,IZABAL,EL ESTOR,CENTRO MUNICIPAL DE PREPRIMARIA BILINGUE ANEXO A EMRM,CASERIO QUEBRADA SECA PATAXTE,30397979,JERSON ARTURO NAVAS ENAMORADO,JOSE ADAN SACUL CUZ,PREPRIMARIA BILINGUE,MUNICIPAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
