CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
12-01-0033-43,12-002,SAN MARCOS,SAN MARCOS,EORM,ALDEA SAN ANTONIO SERCHIL,59013028,AMILSA YAMILETH ESTRADA RODRÍGUEZ,TEÓFILO FRANCISCO GÓMEZ PÉREZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0034-43,12-002,SAN MARCOS,SAN MARCOS,EORM,ALDEA EL RODEO,49798577,AMILSA YAMILETH ESTRADA RODRÍGUEZ,JORGE LUIS GÓMEZ OROZCO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0035-43,12-002,SAN MARCOS,SAN MARCOS,EORM,ALDEA SANTA LUCIA IXCAMAL,,AMILSA YAMILETH ESTRADA RODRÍGUEZ,CONSUELO ARACELY DÍAZ IXLAJ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0037-43,12-002,SAN MARCOS,SAN MARCOS,EORM,ALDEA SAN JOSE LAS ISLAS,31413164,AMILSA YAMILETH ESTRADA RODRÍGUEZ,WILLIAN MANFREDO DE LEÓN DE LEÓN,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0038-43,12-100,SAN MARCOS,SAN MARCOS,EORM,ALDEA BARRANCA DE GALVEZ,30972333,JORGE EBERTO SOLORZANO SANCHEZ,JAQUELIN ARELY TOVAR MÉRIDA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0039-43,12-100,SAN MARCOS,SAN MARCOS,EORM,CASERIO IXQUIHUILA ALDEA LAS LAGUNAS,48413927,JORGE EBERTO SOLORZANO SANCHEZ,ELDER DOMINGO FUENTES LOPEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0040-43,12-002,SAN MARCOS,SAN MARCOS,EORM,ALDEA EL RECREO,54122515,AMILSA YAMILETH ESTRADA RODRÍGUEZ,ANA RUTH DE LEÓN LÓPEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0064-43,12-002,SAN MARCOS,SAN MARCOS,EORM,CANTON EL DOMINANTE ALDEA BOJONAL,,AMILSA YAMILETH ESTRADA RODRÍGUEZ,MIRALIA GUADALUPE VELASQUEZ BAUTISTA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0065-43,12-100,SAN MARCOS,SAN MARCOS,EORM,CANTON CHISGUACHIN ALDEA SAN SEBASTIAN,56216221,JORGE EBERTO SOLORZANO SANCHEZ,DANIA LIBETH OCHOA Y OCHOA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0066-43,12-100,SAN MARCOS,SAN MARCOS,EORM,"CANTON LA UNION, ALDEA SAN ANTONIO SERCHIL",,JORGE EBERTO SOLORZANO SANCHEZ,BRISMA IVONNE DIAZ MERIDA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0067-43,12-002,SAN MARCOS,SAN MARCOS,EORM,CANTON EL ROSARIO ALDEA EL RINCON,55610275,AMILSA YAMILETH ESTRADA RODRÍGUEZ,ALEXANDER BERNARDINO PÉREZ MAZARIEGOS,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0068-43,12-100,SAN MARCOS,SAN MARCOS,EORM,CASERIO NAVIDAD ALDEA LAS LAGUNAS,40994550,JORGE EBERTO SOLORZANO SANCHEZ,ELIDA NOHEMI JOACHÍN TEMA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0069-43,12-100,SAN MARCOS,SAN MARCOS,EORM,CANTON LOS PUENTES SAN SEBASTIAN,,JORGE EBERTO SOLORZANO SANCHEZ,JOSÉ ESTUARDO MACARIO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0070-43,12-100,SAN MARCOS,SAN MARCOS,EORM,CANTON EL MILAGRO ALDEA SERCHIL,,JORGE EBERTO SOLORZANO SANCHEZ,IRIS AMARILIS FUENTES MONTERROSO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0071-43,12-002,SAN MARCOS,SAN MARCOS,EORM,CANTON MADRE SELVA ALDEA SANTA LUCIA IXCAMAL,,AMILSA YAMILETH ESTRADA RODRÍGUEZ,RAFAEL CHÁVEZ CHÁVEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0072-43,12-002,SAN MARCOS,SAN MARCOS,EORM,SECTOR UNO ALDEA EL BOJONAL,31845266,AMILSA YAMILETH ESTRADA RODRÍGUEZ,DANIEL ESAÚ DE LEÓN DE LEÓN,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0073-43,12-002,SAN MARCOS,SAN MARCOS,EORM,CANTON SANTO DOMINGO ALDEA LA FEDERACION,41936394,AMILSA YAMILETH ESTRADA RODRÍGUEZ,MENFIL ORÁN DE LEÓN LÓPEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0074-43,12-002,SAN MARCOS,SAN MARCOS,EORM,"CANTON LLANO DE LA GUARDIA, ALDEA SAN SEBASTIAN",,AMILSA YAMILETH ESTRADA RODRÍGUEZ,ANDINA MARILIN DE LEÓN LAPARRA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0075-43,12-002,SAN MARCOS,SAN MARCOS,EORM,CASERIO LOS AGUILON ALDEA SAN SEBASTIAN,40677374,AMILSA YAMILETH ESTRADA RODRÍGUEZ,KARLA NATUZHA RIVERA RAMÍREZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0094-43,12-002,SAN MARCOS,SAN MARCOS,EORM,"COLONIA NUEVO MILENIO, ALDEA SANTA LUCIA IXCAMAL",40985753,AMILSA YAMILETH ESTRADA RODRÍGUEZ,ABELINA EDILMA CIFUENTES LÓPEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0101-43,12-100,SAN MARCOS,SAN MARCOS,EODEE,2A. AVENIDA 11 CALLE ZONA 1,54737005,JORGE EBERTO SOLORZANO SANCHEZ,LESLY ANDREA WUG ESCOBAR,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0109-43,12-100,SAN MARCOS,SAN MARCOS,COLEGIO BILINGUE EL ROBLE,5TA. CALLE 7-34 ZONA 2,77954442,JORGE EBERTO SOLORZANO SANCHEZ,MAGBIS BILSAN RUIZ MEJÍA,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0113-43,12-002,SAN MARCOS,SAN MARCOS,COLEGIO DE ESTUDIOS TECNICOS ESPECIALIZADOS EN COMPUTACION CETESC,ALDEA SAN SEBASTIAN,57784639,AMILSA YAMILETH ESTRADA RODRÍGUEZ,REYNA HUBERLINDA ANGEL DE LEÓN,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0117-43,12-100,SAN MARCOS,SAN MARCOS,COLEGIO BILINGÜE MONTESSORI,5A. CALLE 7-34 ZONA 2,77608087,JORGE EBERTO SOLORZANO SANCHEZ,MIGUEL ERNESTO BARRERA DE LEÓN,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0135-43,12-100,SAN MARCOS,SAN MARCOS,"COLEGIO CRISTIANO TRILINGÜE ""EMANUEL""",ALDEA LAS LAGUNAS,55965163,JORGE EBERTO SOLORZANO SANCHEZ,EVANGELINA NOEMÍ DE LEÓN BONILLA,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0136-43,12-100,SAN MARCOS,SAN MARCOS,COLEGIO MIXTO EVANGÉLICO CASA DE JEHOVÁ,5A. CALLE 14-42 ZONA 5,56934853,JORGE EBERTO SOLORZANO SANCHEZ,MARÍA LORENA MONTÚFAR BOJ,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0140-43,12-002,SAN MARCOS,SAN MARCOS,"COLEGIO BILINGÜE ""ADVANCE""",5A. CALLE 5-81 ZONA 2,77602870,AMILSA YAMILETH ESTRADA RODRÍGUEZ,IRIS ESTER CASTILLO VILLATORO,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0147-43,12-100,SAN MARCOS,SAN MARCOS,ESCUELA OFICIAL RURAL MIXTA,"CANTÓN EL PROGRESO, ALDEA CANAQUE",40532049,JORGE EBERTO SOLORZANO SANCHEZ,KAREN MARCELA RECINOS OVANDO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0161-43,12-002,SAN MARCOS,SAN MARCOS,COLEGIO BILINGÜE JUAN PABLO SEGUNDO,6TA. CALLE 15-153 ZONA 4,77259502,AMILSA YAMILETH ESTRADA RODRÍGUEZ,ANA LAURA MALDONADO LÓPEZ,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0195-43,12-002,SAN MARCOS,SAN MARCOS,COLEGIO PREUNIVERSITARIO GALILEO VIRTUAL,"12 AV. 3-33 ZONA 4 APTO. ""A"" CANTÓN SANTO DOMINGO",39931988,AMILSA YAMILETH ESTRADA RODRÍGUEZ,DELIA MARIA MAZARIEGOS DE LEÓN,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,VIRTUAL A DISTANCIA,SAN MARCOS
12-01-1049-43,12-100,SAN MARCOS,SAN MARCOS,EORM,"CANTON LOS PUENTES, ALDEA SAN ANTONIO SERCHIL",46665282,JORGE EBERTO SOLORZANO SANCHEZ,FRANCISCA CARMEN AGUILAR MEJÍA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-1164-43,12-002,SAN MARCOS,SAN MARCOS,EORM,CANTON EL CERRO ALDEA SAN ANTONIO SERCHIL,,AMILSA YAMILETH ESTRADA RODRÍGUEZ,ONILDA NOHEMÍ RODRÍGUEZ DE LEÓN,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-1165-43,12-002,SAN MARCOS,SAN MARCOS,EORM,CANTON ALTA VISTA ALDEA EL RODEO,57408849,AMILSA YAMILETH ESTRADA RODRÍGUEZ,YEIMY ELISSA VÁSQUEZ FUENTES,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-2633-43,12-002,SAN MARCOS,SAN MARCOS,EOUM ESTADO DE ISRAEL,ZONA 3 CANTON SAN ANTONIO,57111012,AMILSA YAMILETH ESTRADA RODRÍGUEZ,LUIS ALBERTO ANGEL,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-01-3183-43,12-002,SAN MARCOS,SAN MARCOS,EORM 'JULIA REBECA DE CANCINOS',ALDEA LAS LAGUNAS,33416794,AMILSA YAMILETH ESTRADA RODRÍGUEZ,MARCO ANDULIO VASQUEZ GONZALEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-01-3608-43,12-002,SAN MARCOS,SAN MARCOS,"COLEGIO PRIVADO URBANO MIXTO ""AMIGOS""",7A. CALLE 12-99 ZONA 4,77603740,AMILSA YAMILETH ESTRADA RODRÍGUEZ,MÉLIDA YOHANA MÉRIDA SOTO,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-3905-43,12-002,SAN MARCOS,SAN MARCOS,COLEGIO LA ASUNCIÓN,5A. CALLE FINAL 15-575 ZONA 5,77605316,AMILSA YAMILETH ESTRADA RODRÍGUEZ,ROSALINA TEODORA BAQUIAX VÁSQUEZ,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-4186-43,12-100,SAN MARCOS,SAN MARCOS,"INSTITUTO PRIVADO MIXTO ""SAN CARLOS""",1A.CALLE CALLEJÓN LA ALBORADA 1-85 ZONA 4.,77601549,JORGE EBERTO SOLORZANO SANCHEZ,LISETH MARICELA BARRIOS DE LEÓN,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-4526-43,12-002,SAN MARCOS,SAN MARCOS,"ESCUELA CRISTIANA ""PALABRA EN ACCIÓN""",16 AVENIDA 5-63 ZONA 5,38880527,AMILSA YAMILETH ESTRADA RODRÍGUEZ,JOSÉ VÍCTOR NAVARRO MORALES,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-02-0001-43,12-004,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,EORM,"CANTÓN LOS LÓPEZ, ALDEA SANTA TERESA",42086064,JULIO ARTURO OROZCO JUAREZ,GRISELDA LISBETH MAZARIEGOS RABANALES,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-02-0023-43,12-004,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,EORM,CASERIO LAS PIEDRECITAS ALDEA SANTA TERESA,,JULIO ARTURO OROZCO JUAREZ,EFRÉN MARGARITO CIFUENTES GARCÍA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-02-0024-43,12-007,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,EORM,CANTON PALENCIA ALDEA SACUCHUM,59199962,JORGE ADALBERTO OROZCO OROZCO,LILIANA LISSET MAZARIEGOS PÉREZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-02-0025-43,12-004,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,EORM,CASERIO MONTE REY ALDEA SANTA TERESA,48601082,JULIO ARTURO OROZCO JUAREZ,LELVIN FRANZ MIRANDA BARRIOS,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-02-0026-43,12-007,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,EORM,CASERIO EL BOQUERON ALDEA SACUCHUM,51295089,JORGE ADALBERTO OROZCO OROZCO,ALLAN RODELVÍ ARRIVILLAGA GARCÍA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-02-0027-43,12-005,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,EORM,CASERIO BELLA VISTA,57310363,JUAN FRANCISCO BARRIOS ECHEVERRIA,DAMARIS RAFAELA MIRANDA PÉREZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-02-0028-43,12-005,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,EORM,SECTOR NORTE ZONA 4 ALDEA SAN ISIDRO CHAMAC,56357551,JUAN FRANCISCO BARRIOS ECHEVERRIA,GÉRBER OSWALDO GODÍNEZ GONZÁLEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-02-0029-43,12-005,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,EORM,CASERIO IXHUAL ALDEA SAN ISIDRO CHAMAC,41082283,JUAN FRANCISCO BARRIOS ECHEVERRIA,WERNER FRISMAN FUENTES SOBERANIS,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-02-0030-43,12-004,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,EORM,SECTOR SUR ALDEA SAN ANDRES CHAPIL,54322381,JULIO ARTURO OROZCO JUAREZ,FLORISELDA ADELMA FUENTES FUENTES,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-02-0031-43,12-004,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,EORM,PARAJE AGUA TIBIA ALDEA SANTA TERESA,50008603,JULIO ARTURO OROZCO JUAREZ,PEDRO JUVENTINO FUENTES LÓPEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-02-0032-43,12-005,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,EORM,CASERIO EL TIZATE ALDEA EL CEDRO,,JUAN FRANCISCO BARRIOS ECHEVERRIA,HENRY VALDEMAR OROZCO GOMEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-02-0033-43,12-007,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,EORM,CASERIO SAN RAFAEL ALDEA CHAMPOLLAP,51262669,JORGE ADALBERTO OROZCO OROZCO,WILLIAM ELSENER GODÍNEZ MIRANDA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
