CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
03-01-0074-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO MUNDO VERDE,2A. AVENIDA SUR NO. 246,78320315,ZOILA ESTHELA JONFE OROZCO,MANUEL ANTONIO ESTRADA ORTIZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-0079-45,03-001,SACATEPEQUEZ,ANTIGUA GUATEMALA,INEB DE TELESECUNDARIA,ALDEA EL HATO,50325808,JUAN DEMETRIO SICAJOL PEREZ,JOSÉ OCTAVIO MORALES ACAJABÓN,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-0088-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO AMERICANO SUPERIOR,CALLE DE LOS NAZARENOS NO.28,79372450,ZOILA ESTHELA JONFE OROZCO,JAIRO SAUL REYES BARRIOS,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-0093-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,INSTITUTO MUNICIPAL DE EDUCACION BASICA,ALDEA SANTA ANA,43938354,ZOILA ESTHELA JONFE OROZCO,VIVIANA ARACELY CAN GÓMEZ,BASICO,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-0095-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,CENTRO EDUCACIONAL VALLE COLONIAL,CALLE ANCHA DE LOS HERREROS NO. 59 INTERIOR,78321483,ZOILA ESTHELA JONFE OROZCO,EDGAR ADOLFO VALLE ALVAREZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-01-0099-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,INSTITUTO MUNICIPAL DE EDUCACION BASICA,"1A. AVENIDA 3ER. CANTON FINAL, ALDEA SAN PEDRO LAS HUERTAS",78739308,ZOILA ESTHELA JONFE OROZCO,LIDIA SALEM OJER TOLEDO,BASICO,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-0109-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,LICEO LAS HUERTAS,"COLONIA LOS CERRITOS LOTE NO.24 D, ALDEA SAN PEDRO LAS HUERTAS",51903159,ZOILA ESTHELA JONFE OROZCO,MARIO SALOMÉ ZAMORA PÉREZ,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-0110-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,CENTRO EDUCACIONAL VALLE COLONIAL,CALLE ANCHA DE LOS HERREROS NO. 59 INTERIOR,78321483,ZOILA ESTHELA JONFE OROZCO,EDGAR ADOLFO VALLE ALVAREZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-0126-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,INSTITUTO TECNOLOGICO EMPRESARIAL,CALLE CHIPILAPA NO. 11,78326854,ZOILA ESTHELA JONFE OROZCO,JUAN JOSÉ CASTILLO REGUAN,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-0130-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,INSTITUTO TECNOLOGICO EMPRESARIAL,CALLE CHIPILAPA NO. 11,78326854,ZOILA ESTHELA JONFE OROZCO,LILIA ELIZABETH MORALES VELÁSQUEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-01-0144-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO MIXTO SAN FELIPE,CALLE AL PORTAL NO. 01 BARRIO SAN ANTONIO,43665653,ZOILA ESTHELA JONFE OROZCO,HECTOR GEOVANI VELASQUEZ HERNÁNDEZ,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-01-0146-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,LICEO ANTIGUEÑO SAN PEDRO,2A. AVENIDA NORTE SEGUNDO CANTON NO. 2 ALDEA SAN PEDRO LAS HUERTAS,78329030,ZOILA ESTHELA JONFE OROZCO,JOSÉ ARTURO MARTÍNEZ,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-0173-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,ANTIGUA VERDE,S/N FINCA AZOTEA,40600023,ZOILA ESTHELA JONFE OROZCO,CLAUDIA MARÍA LÓPEZ LARIOS,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-0177-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,LICEO POLITECNICO PEDAGOGICO ANTIGUEÑO,BARRIO SAN LUQUITAS NO. 29,79370154,ZOILA ESTHELA JONFE OROZCO,CLAUDIA MIRELLA LOPEZ HURTARTE,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-0188-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO DE INNOVACION EDUCATIVA,CALLE DE LA AZOTEA NO. 23,78325547,ZOILA ESTHELA JONFE OROZCO,IRMA JANNETTE CUÉLLAR NÁJERA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-0198-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO DR. JUAN JOSE AREVALO BERMEJO,BARRIO SAN LUQUITAS NO. 29,78429152,ZOILA ESTHELA JONFE OROZCO,HILTON SOEL PÉREZ ESCOBAR,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-0207-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,CENTRO EDUCATIVO COLEGIO LUZ DEL MUNDO,ALDEA SANTA CATARINA BOBADILLA NO. 56,55372824,ZOILA ESTHELA JONFE OROZCO,AURA MARINA HERNÁNDEZ DE LEÓN,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-0209-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO ANTIGUA,"CALLE DEL HERMANO PEDRO FINAL PRIMERA ENTRADA DE SANTA ANA NO. 29, ALDEA SANTA ANA",78326275,ZOILA ESTHELA JONFE OROZCO,JOSÉ SALOMÓN RODRÍGUEZ ROGEL,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-0216-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,CENTRO EDUCATIVO BRILLO DE SOL,ALDEA SAN GASPAR VIVAR CASA NO. 1,57700435,ZOILA ESTHELA JONFE OROZCO,JENNIFER JEANET GUZMÁN COJOLÓN,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-0218-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,INSTITUTO MUNICIPAL DE EDUCACION DIVERSIFICADA,"2DA. CALLE ORIENTE NO. 1, ALDEA SAN JUAN DEL OBISPO",59721931,ZOILA ESTHELA JONFE OROZCO,VICTOR HUGO SIMÓN MARROQUÍN,BASICO,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-0234-45,03-016,SACATEPEQUEZ,ANTIGUA GUATEMALA,CEEX DEPARTAMENTAL,6A. AVE. NORTE NO. 80,79311313,OSCAR OSWALDO SON CAMEZ,ANA ISABEL SANCHEZ CATAVI,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,SACATEPÉQUEZ
03-01-0239-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO INFANTIL MIS PRIMEROS TRAZOS,CALLE REAL DE SAN FELIPE DE JESUS NO. 7 A 03/01/2023,78311749,ZOILA ESTHELA JONFE OROZCO,MARIANTONIETA MIRANDA ALVARADO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-0240-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,"COLEGIO SISTEMA EDUCATIVO LATINOAMERICANO ""SEL""",CALLE ANCHA DE LOS HERREROS NO. 56,43148686,ZOILA ESTHELA JONFE OROZCO,SAMUEL EDUARDO SANTOS BARREONDO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SACATEPÉQUEZ
03-01-0250-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,LICEO POLITECNICO PEDAGOGICO ANTIGUEÑO,AVENIDA EL DESENGAÑO NO. 23,55641214,ZOILA ESTHELA JONFE OROZCO,CLAUDIA MIRELLA LOPEZ HURTARTE,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SACATEPÉQUEZ
03-01-0255-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO MIXTO CONSTANCIO C. VIGIL,2A. AVENIDA SUR N-3,78320154,ZOILA ESTHELA JONFE OROZCO,MARÍA ELENA ANZUETO BARDALES,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-0256-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,INSTITUTO DE COMPUTACION INFORMATICA,KILOMETRO 1.5CARRETERA A CIUDAD VIEJA,41374514,ZOILA ESTHELA JONFE OROZCO,UBER ORLANDO MARROQUÍN JUÁREZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SACATEPÉQUEZ
03-01-0258-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,INSTITUTO PARTICULAR MIXTO CIENCIA Y DESARROLLO,"9A. CALLE ORIENTE NO.13 ""A""",58566256,ZOILA ESTHELA JONFE OROZCO,DINA CARRILLO PAREDES,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SACATEPÉQUEZ
03-01-0262-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO DR. JUAN JOSE AREVALO BERMEJO,BARRIO SAN LUQUITAS NO. 29,78429153,ZOILA ESTHELA JONFE OROZCO,HILTON SOEL PÉREZ ESCOBAR,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SACATEPÉQUEZ
03-01-0263-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO MIXTO SAN FELIPE,CALLE AL PORTAL NO. 01 BARRIO SAN ANTONIO,59047593,ZOILA ESTHELA JONFE OROZCO,HECTOR GEOVANI VELASQUEZ HERNÁNDEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SACATEPÉQUEZ
03-01-0269-45,03-001,SACATEPEQUEZ,ANTIGUA GUATEMALA,ESCUELA NACIONAL DE CIENCIAS COMERCIALES SECCION NOCTURNA,5A. CALLE ORIENTE NO. 17,78328708,JUAN DEMETRIO SICAJOL PEREZ,JULIO ABDIEL HERNÁNDEZ GARCÍA,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-0273-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO LA SALLE,4A. AVENIDA NORTE N-26,78320556,ZOILA ESTHELA JONFE OROZCO,JUAN CARLOS SANTOS PIVARAL,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-0279-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,ANTIGUA GREEN SCHOOL,CALLE DEL PORTAL LOTE 11,78323445,ZOILA ESTHELA JONFE OROZCO,CLAUDIA MARÍA LÓPEZ LARIOS,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-0285-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,TECNOLOGICO MODERNO CENTRO EDUCACIONAL,9A. CALLE ORIENTE 13 A,78328255,ZOILA ESTHELA JONFE OROZCO,ENIO PAUL ALVAREZ MORALES,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SACATEPÉQUEZ
03-01-0290-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,CENTRO EDUCATIVO GOTITAS DE AMOR E INSTITUTO TECNICO INTEGRAL HORIZON,DIAGONAL SUR NO. 17 ALDEA SAN JUAN DEL OBISPO,56983598,ZOILA ESTHELA JONFE OROZCO,LUIS PABLO VIVAR BAEZA,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-0781-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO MIXTO INTEGRAL SANTIAGO,LOTIFICACION EL COROZAL NO.6-7 ALDEA SANTA ANA,78325188,ZOILA ESTHELA JONFE OROZCO,JOSÉ ANTONIO CARRASCOZA OCHAETA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-0810-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO TRIDENTINO,COLONIA SAN FRANCISCO N-7,78322944,ZOILA ESTHELA JONFE OROZCO,DORIS KARINA DE LEÓN JUÁREZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-0858-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO 'ARCO IRIS',CALLE DE BELEN N-18,78325183,ZOILA ESTHELA JONFE OROZCO,LORENA ISABEL ALONSO TARACENA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-0881-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,'TECNOLOGICO MODERNO' CENTRO EDUCACIONAL,9A. CALLE ORIENTE N-13 A,78328255,ZOILA ESTHELA JONFE OROZCO,ENIO PAUL ALVAREZ MORALES,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-0906-45,03-001,SACATEPEQUEZ,ANTIGUA GUATEMALA,INEB DE TELESECUNDARIA,ALDEA SAN JUAN DEL OBISPO,,JUAN DEMETRIO SICAJOL PEREZ,JUANA GLADIS TORRES JIMENEZ,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-0995-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,CENTRO EDUCATIVO EL VALLE,LOTIFICACION SANTIAGO DE LOS CABALLEROS N-6,78321184,ZOILA ESTHELA JONFE OROZCO,MARÍA FELISA OVALLE AGUIRRE,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-1007-45,03-009,SACATEPEQUEZ,ANTIGUA GUATEMALA,INEB INSTITUTO MIXTO NOCTURNO DE EDUCACION BASICA POR COOPERATIVA,ALDEA SAN PEDRO LAS HUERTAS,54749861,AURA MARINA LORENZO SAGCHE,RICARDO PEREIRA SOLORZANO,BASICO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-1094-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO COLONIAL BILINGUE,LOTE F6 MANZANA G SAN PEDRO EL PANORAMA,79346373,ZOILA ESTHELA JONFE OROZCO,LIGIA TERESA RODRIGUEZ CUEVAS,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-1137-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO BELEN,PLAZUELA BELEN,78320322,ZOILA ESTHELA JONFE OROZCO,MARÍA DEL CARMEN GÓMEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-1155-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,INSTITUTO DE COMPUTACION INFORMATICA,KILOMETRO 1.5 CARRETERA A CIUDAD VIEJA,44220247,ZOILA ESTHELA JONFE OROZCO,UBER ORLANDO MARROQUÍN JUÁREZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-01-1165-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,INSTITUTO DE FORMACION SECRETARIAL,"CALLE DEL ESPRITU SANTO NO. 4, LA ANTIGUA GUATEMALA.",78591906,ZOILA ESTHELA JONFE OROZCO,ESTUARDO GARCIA CARRERA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-1184-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,LICEO SUPERIOR INTERNACIONAL JUAN PLABLO II (LESI),CALLE ANCHA DE LOS HERREROS NO. 16,78324149,ZOILA ESTHELA JONFE OROZCO,JUAN ALBERTO MONROY GAYTAN,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-1200-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,CENTRO EDUCACIONAL VALLE COLONIAL,CALLE ANCHA DE LOS HERREROS NO.59 INTERIOR,78321483,ZOILA ESTHELA JONFE OROZCO,EDGAR ADOLFO VALLE ALVAREZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-1202-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO MIXTO PRE-UNIVERSITARIO GALILEO GALILEI,CALLE ANCHA NO.86,78320255,ZOILA ESTHELA JONFE OROZCO,MARÍA EUGENIA MORALES ZAMORA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-1325-45,03-001,SACATEPEQUEZ,ANTIGUA GUATEMALA,NUCLEOS FAMILIARES EDUCATIVOS PARA EL DESARROLLO NO.422,ALDEA SAN MATEO MILPAS ALTAS,55841837,JUAN DEMETRIO SICAJOL PEREZ,HECTOR EMILIO RAMIREZ MORALES,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-1331-45,03-001,SACATEPEQUEZ,ANTIGUA GUATEMALA,NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED NO. 480,ALDEA SAN JUAN DEL OBISPO,47088549,JUAN DEMETRIO SICAJOL PEREZ,GLORIA LICETH JUÁREZ COJOLÓN,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-1339-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO SISTEMA EDUCATIVO LATINOAMERICANO SEL,CALLE ANCHA DE LOS HERREROS CALLEJON EL COPANTE NO. 133,52660000,ZOILA ESTHELA JONFE OROZCO,SAMUEL EDUARDO SANTOS BARREONDO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-01-1443-45,03-001,SACATEPEQUEZ,ANTIGUA GUATEMALA,NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED NO. 597,ALDEA SAN FELIPE DE JESUS,31433491,JUAN DEMETRIO SICAJOL PEREZ,VERÓNICA DE JESÚS MONZÓN LÓPEZ,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-02-0008-45,03-003,SACATEPEQUEZ,JOCOTENANGO,INEB,"1A. AVENIDA Y 1A. CALLE, ZONA 3",54792104,JUVENTINO PEREZ SICAN,RENÉ SANTIAGO GÓMEZ PORÓN,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-02-0016-45,03-003,SACATEPEQUEZ,JOCOTENANGO,CENTRO PEDAGOGICO ANTIGUEÑO,DIAGONAL 1 NO. 3 ZONA 4,78311096,JUVENTINO PEREZ SICAN,FLORY ESPERANZA JIMENEZ GARCIA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-02-0021-45,03-003,SACATEPEQUEZ,JOCOTENANGO,COLEGIO MIXTO LICEO CLASICO KENNEDY ANEXO COLEGIO MIXTO LICEO LATINO,LOTIFICACION LOLITA NO. 5 ZONA 4,78310881,JUVENTINO PEREZ SICAN,GENARO RODRÍGUEZ PEREIRA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-02-0022-45,03-003,SACATEPEQUEZ,JOCOTENANGO,COLEGIO MIXTO LICEO LATINO,LOTIFICACION LOLITA NO. 5 ZONA 4,41410003,JUVENTINO PEREZ SICAN,GENARO RODRÍGUEZ PEREIRA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
