CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
01-02-0033-45,01-644,GUATEMALA,SANTA CATARINA PINULA,COLEGIO BILINGUE INTEGRIDAD (INTEGRITY),"ALDEA DON JUSTO KILOMETRO 16.5 CARRETERA A SAN JOSE PINULA, CASERIO LA LAGUNETA,",66371400,LIGIA DEL ROSARIO RICCI VELASQUEZ,MARÍA VERÓNICA AUYÓN OCAMPO,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0035-45,01-502,GUATEMALA,SANTA CATARINA PINULA,LICEO INTEGRAL DE ENSEÑANZA COMERCIAL -LIEC-,"SECTOR LOS TRES REYES, LOTE 5""E"" ZONA 7 ALDEA EL PAJÓN",66373741,JULIA ENECON ROCA MORAN,JOSÉ ADOLFO ESPINOZA MORATAYA,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0042-45,01-644,GUATEMALA,SANTA CATARINA PINULA,COLEGIO VALLE VERDE CES,"KILOMETRO 17.5 CARRETERA A EL SALVADOR, FINCA LA ESPERANZA, LOTE 1 ZONA 8",57626767,LIGIA DEL ROSARIO RICCI VELASQUEZ,EDWIN ROLANDO FLORIÁN RAMÍREZ,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0047-45,01-644,GUATEMALA,SANTA CATARINA PINULA,COLEGIO TECNOLOGICO SINAI,"LOTE 88 ""A"" ZONA 6 ALDEA PIEDRA PARADA CRISTO REY",53859465,LIGIA DEL ROSARIO RICCI VELASQUEZ,RONAL ALEXANDER BARRIOS PAZ,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0054-45,01-510,GUATEMALA,SANTA CATARINA PINULA,COLEGIO MADRE DEL DIVINO PASTOR,3RA CALLE 7-75 ZONA 01,23660365,ZOILA ESPERANZA CAMEY ATZ,ANA MATEO LEÓN,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0063-45,01-644,GUATEMALA,SANTA CATARINA PINULA,COLEGIO TECNOLÓGICO SINAÍ,"ALDEA PIEDRA PARADA CRISTO REY, CALLE PRINCIPAL LOTE 88 ""A"" ZONA 6",66455922,LIGIA DEL ROSARIO RICCI VELASQUEZ,RONAL ALEXANDER BARRIOS PAZ,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0067-45,01-502,GUATEMALA,SANTA CATARINA PINULA,COLEGIO THE ORCHARD CARE,"KM. 18.5 CARRETERA A EL SALVADOR, HACIENDA MIRAGE, CASA NO. 1 ZONA 8",42167695,JULIA ENECON ROCA MORAN,MIGUELITO GABRIEL COTA SILVESTRE,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0075-45,01-405,GUATEMALA,SANTA CATARINA PINULA,COLEGIO LA PLACE,LOTE # 23 SAN GABRIEL; KM. 18 CARRETERA A EL SALVADOR GUATEMALA,66346612,BLANCA SARAI GUTIERREZ PINEDA,MARCO ANTONIO CASTAÑEDA FLORES,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,INTERMEDIA,A DISTANCIA,GUATEMALA ORIENTE
01-02-0082-45,01-502,GUATEMALA,SANTA CATARINA PINULA,COLEGIO MAPLE BEAR CIUDAD GUATEMALA,"KM. 18.5 SECCIÓN 3 CARRETERA A EL SALVADOR ALDEA EL CANCHÓN, ZONA 8",66859300,JULIA ENECON ROCA MORAN,HEIDI MARIELA GARCÍA AGUSTÍN,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0084-45,01-405,GUATEMALA,SANTA CATARINA PINULA,"INSTITUTO OFICIAL DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ, SUBSIDIADO POR LA MUNICIPALIDAD DE SANTA CATARINA PINULA",6A. AVENIDA 1-10 ZONA 1,52042077,BLANCA SARAI GUTIERREZ PINEDA,CALIXTO HIPÓLITO BÁMACA MÉNDEZ,BASICO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA ORIENTE
01-02-0086-45,01-510,GUATEMALA,SANTA CATARINA PINULA,COLEGIO MIXTO LAS MARGARITAS,6A. AVENIDA 2-10 ZONA 1,23630745,ZOILA ESPERANZA CAMEY ATZ,RICARDO JOSÉ CULAJAY PÉREZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0087-45,01-405,GUATEMALA,SANTA CATARINA PINULA,"INSTITUTO OFICIAL DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ ""LICENCIADA MIRMA FIGUEROA DE CORO""",LOTE 45 ALDEA EL PAJON,59237443,BLANCA SARAI GUTIERREZ PINEDA,JOSÉ ADOLFO ESPINOZA MORATAYA,BASICO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA ORIENTE
01-02-0094-45,01-644,GUATEMALA,SANTA CATARINA PINULA,COLEGIO INTERNACIONAL MONTESSORI,"KM. 13.5 CARRETERA A EL SALVADOR ALDEA PUERTA PARADA, ZONA 7",66281207,LIGIA DEL ROSARIO RICCI VELASQUEZ,ANA MARÍA RICICA SISKOVA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-1275-45,01-645,GUATEMALA,SANTA CATARINA PINULA,INSTITUTO DE EDUCACION BASICA POR COOPERATIVA DE ENSEÑANZA,"6A AVENIDA, 1-10 ZONA 1",23686089,ALBA MARICELA JOR PORTILLO,RICARDO JOSÉ CULAJAY PÉREZ,BASICO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-1276-45,01-645,GUATEMALA,SANTA CATARINA PINULA,INSTITUTO DE EDUCACION BASICA POR COOPERATIVA DE ENSEÑANZA,KILOMETRO 16.5 CARRETERA A EL SALVADOR ALDEA DON JUSTO,66347449,ALBA MARICELA JOR PORTILLO,FREDY ROBERTO BRAN PEREZ,BASICO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-2407-45,01-502,GUATEMALA,SANTA CATARINA PINULA,INSTITUTO PARTICULAR MIXTO DE EDUCACION BASICA SAN FRANCISCO DE ASIS,ALDEA EL PAJON,66373340,JULIA ENECON ROCA MORAN,CLARA LUZ SALVATIERRA CON,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-2610-45,01-645,GUATEMALA,SANTA CATARINA PINULA,INSTITUTO DE EDUCACION BASICA POR COOPERATIVA DE ENSEÑANZA,PIEDRA PARADA EL ROSARIO,30230616,ALBA MARICELA JOR PORTILLO,JAIME DIEGUEZ TEPAZ,BASICO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-6170-45,01-644,GUATEMALA,SANTA CATARINA PINULA,COLEGIO BILINGUE 'VALLES DE VISTA HERMOSA',KM. 18.5 CARRETERA A EL SALVADOR LOTIFICACION LAS MARGARITAS LOTE 26,66342012,LIGIA DEL ROSARIO RICCI VELASQUEZ,MASHA EUGENIA DURÁN ALDANA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-6763-45,01-502,GUATEMALA,SANTA CATARINA PINULA,COLEGIO MAYA DE GUATEMALA,"KILOMETRO 12.5, CARRETERA A EL SALVADOR",66441200,JULIA ENECON ROCA MORAN,PAMELA EUGENIA GARCÍA BOGUERÍN,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7140-45,01-510,GUATEMALA,SANTA CATARINA PINULA,COLEGIO EL CARMEN,SECTOR SUR NO.6 CASA NO. 61 ALDEA EL CARMEN,52039803,ZOILA ESPERANZA CAMEY ATZ,SANDRA ELIZABETH ZAMBRANO HERNANDEZ,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7144-45,01-644,GUATEMALA,SANTA CATARINA PINULA,COLEGIO MIXTO CONCEPCION,NO.423 ALDEA EL PAJON,66374795,LIGIA DEL ROSARIO RICCI VELASQUEZ,MARTA JULIA AMBROCIO MONROY,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7146-45,01-644,GUATEMALA,SANTA CATARINA PINULA,COLEGIO PALO ALTO,"KM. 16.5 CARRETERA A EL SALVADOR LOMAS DE SAN RAFAEL, ALDEA DON JUSTO",66370173,LIGIA DEL ROSARIO RICCI VELASQUEZ,THELMA YOLANDA MADRID CACHIN,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7152-45,01-510,GUATEMALA,SANTA CATARINA PINULA,COLEGIO PARROQUIAL FRANCISCO GARCIA PELAEZ,1A. CALLE Y 1A. AVENIDA ZONA 1,23686053,ZOILA ESPERANZA CAMEY ATZ,VILMA YOLANDA BAILÓN GONZÁLEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7440-45,01-644,GUATEMALA,SANTA CATARINA PINULA,COLEGIO METROPOLITANO,"KM. 16.5 CARRETERA A PIEDRA PARADA, CRISTO REY",66417400,LIGIA DEL ROSARIO RICCI VELASQUEZ,ALBIS JUDITH OCHOA RAMIREZ,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7484-45,01-644,GUATEMALA,SANTA CATARINA PINULA,LICEO MIXTO CRISTIANO CARMENSE,SECTOR CENTRAL 3 CASA 42,66291796,LIGIA DEL ROSARIO RICCI VELASQUEZ,ZOILA ESPERANZA CAMEY ATZ,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7550-45,01-645,GUATEMALA,SANTA CATARINA PINULA,INSTITUTO DE EDUCACIÓN BÁSICA POR COOPERATIVA,ALDEA CUCHILLA DEL CARMEN,53398319,ALBA MARICELA JOR PORTILLO,JUANA OFELIA REYES GIRÓN,BASICO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7828-45,01-502,GUATEMALA,SANTA CATARINA PINULA,COLEGIO LA PLACE,KM. 18.5 CARRETERA AL SALVADOR CRUCE CARRETERA VIEJA,66346612,JULIA ENECON ROCA MORAN,MARCO ANTONIO CASTAÑEDA FLORES,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-8064-45,01-644,GUATEMALA,SANTA CATARINA PINULA,CENTRO EDUCATIVO 'EL PERPETUO SOCORRO',ALDEA DON JUSTO KM. 15.5 CARRETERA ANTIGUA A EL SALVADOR,66373695,LIGIA DEL ROSARIO RICCI VELASQUEZ,CLAUDIA VIRGINIA CASTILLO RUIZ,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-8065-45,01-644,GUATEMALA,SANTA CATARINA PINULA,COLEGIO MIXTO SAN ANTONIO DE PADUA,3AV 1-54 PIEDRA PARADA CRISTO REY,66327247,LIGIA DEL ROSARIO RICCI VELASQUEZ,ANTONIETA GARCÍA HERNÁNDEZ,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-8545-45,01-502,GUATEMALA,SANTA CATARINA PINULA,COLEGIO 'DISCOVERY',"KM. 14.5 CARRETERA A EL SALVADOR, RESIDENCIALES SANTA BARBARA",66442828,JULIA ENECON ROCA MORAN,SIGRID ANNEMARIE MAUL LEININGER,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-8792-45,01-510,GUATEMALA,SANTA CATARINA PINULA,COLEGIO MIXTO TECNICO EN COMPUTACION VISTA AZUL,1A. CALLE CUCHILLA DEL CARMEN,24438611,ZOILA ESPERANZA CAMEY ATZ,MIRNA PATRICIA CASTILLO SAMAYOA,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-9283-45,01-508,GUATEMALA,SANTA CATARINA PINULA,CENTRO ESCOLAR ENTREVALLES,CA1 ANTIGUA CARRETERA A EL SALVADOR KM. 16.8 ENTRADA A SAN ANTONIO,66854700,MANUEL MARIA CANO CASTRO,MARÍA DEL CARMEN MARROQUÍN TOBÍAS,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-9516-45,01-645,GUATEMALA,SANTA CATARINA PINULA,IEBC 'EL CARMEN',"SECTOR CENTRAL 4, CALLE DEL CEMENTERIO LOTE 80, 80 A Y 80 B, ZONA 10 ALDEA EL CARMEN",53737330,ALBA MARICELA JOR PORTILLO,ERIK YOANY MÉRIDA ESCOBAR,BASICO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-9532-45,01-645,GUATEMALA,SANTA CATARINA PINULA,IEBC NUEVA CONCEPCION,ALDEA NUEVA CONCEPCION,66420072,ALBA MARICELA JOR PORTILLO,SONIA ELIZABETH REYES MEDINA,BASICO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-03-0002-45,01-637,GUATEMALA,SAN JOSE PINULA,CENTRO DEL NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED NO. 532,ALDEA MONTE REDONDO,40470565,JOSUE VINICIO ROMERO REYES,SANDRA ORBELINA SOLARES GONZALEZ,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-03-0006-45,01-624,GUATEMALA,SAN JOSE PINULA,"COLEGIO INTEGRAL ""MIGUEL ANGEL ASTURIAS""",7A. AVENIDA 2-03 ZONA 3,66343433,ROSENDA CORINA SALAY ALBIZURES,LILIA VERÓNICA OLIVA MEOÑO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-03-0009-45,01-633,GUATEMALA,SAN JOSE PINULA,INSTITUTO NACIONAL DE EDUCACIÓN BÁSICA,1A. AVENIDA 2-29 ZONA 1,66415108,MAYRA HORTENSIA RUSTRIAN ECUTE,MARIAN JOSEFINA MAYEN ESCALANTE,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-03-0010-45,01-624,GUATEMALA,SAN JOSE PINULA,INEB,"SECTOR 2 PUERTA NEGRA, ALDEA SAN LUIS",54674593,ROSENDA CORINA SALAY ALBIZURES,MABEL ANA TORRES GUILLERMO,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-03-0011-45,01-633,GUATEMALA,SAN JOSE PINULA,INEB,ALDEA CIENEGA GRANDE,56273077,MAYRA HORTENSIA RUSTRIAN ECUTE,HUGO ROLANDO RAMÍREZ GÓMEZ,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-03-0012-45,01-633,GUATEMALA,SAN JOSE PINULA,INEB,ALDEA EL TULAR,53264124,MAYRA HORTENSIA RUSTRIAN ECUTE,KAREN SUSANA SANCHEZ GONZALEZ,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-03-0014-45,01-633,GUATEMALA,SAN JOSE PINULA,INEB DE TELESECUNDARIA,ALDEA EL ZAPOTE,48852425,MAYRA HORTENSIA RUSTRIAN ECUTE,MARÍA CRISTINA LORENZANA,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-03-0021-45,01-633,GUATEMALA,SAN JOSE PINULA,"LICEO MIXTO ""CENTRO AMERICANO"" SAN JOSE","8A. AVENIDA 13-72, ZONA 4",66415205,MAYRA HORTENSIA RUSTRIAN ECUTE,LUIS ANTONIO GARCÍA GUZMÁN,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-03-0030-45,01-633,GUATEMALA,SAN JOSE PINULA,INEB DE TELESECUNDARIA,"CASERIO EL CEDRITO, ALDEA LAS NUBES",57831341,MAYRA HORTENSIA RUSTRIAN ECUTE,WENDY KARINA PINEDA GRAMAJO,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-03-0031-45,01-633,GUATEMALA,SAN JOSE PINULA,INEB DE TELESECUNDARIA,ALDEA SANTA INES,47400966,MAYRA HORTENSIA RUSTRIAN ECUTE,IRIS EUNICE LÒPEZ LEMUS,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-03-0044-45,01-633,GUATEMALA,SAN JOSE PINULA,COLEGIO HERALDOS DEL EVANGELIO INTERNACIONAL,"KILOMETRO 30, CARRETERA A FINCA AGUA TIBIA",59317872,MAYRA HORTENSIA RUSTRIAN ECUTE,BRENDA ROCSANA CRUZ NÁJERA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-03-0069-45,01-502,GUATEMALA,SAN JOSE PINULA,LICEO MIXTO PINULTECO,4A. CALLE 4-24 ZONA 1,66348322,JULIA ENECON ROCA MORAN,CARLOS SANTIAGO COBOS HERRERA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-03-0070-45,01-502,GUATEMALA,SAN JOSE PINULA,LICEO MIXTO PINULTECO,4A. CALLE 4-24 ZONA 1,66348322,JULIA ENECON ROCA MORAN,ROSA AMELIA CRUZ SEGURA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-03-0077-45,01-633,GUATEMALA,SAN JOSE PINULA,CENTRO EDUCATIVO ENTRECAMPOS,3A. CALLE 10-57 ZONA 2,66718400,MAYRA HORTENSIA RUSTRIAN ECUTE,JOHANNA LUCRECIA MERIDA DE LEON,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-03-0078-45,01-405,GUATEMALA,SAN JOSE PINULA,LICEO MIXTO PINULTECO,4A. CALLE 4-24 ZONA 1,66348322,BLANCA SARAI GUTIERREZ PINEDA,ANA GABRIELA GIRON FRANCO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA ORIENTE
01-03-0079-45,01-624,GUATEMALA,SAN JOSE PINULA,INEB TELESECUNDARIA,ALDEA EL PLATANAR,52606674,ROSENDA CORINA SALAY ALBIZURES,CARMEN MONTERROSO,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-03-0082-45,01-633,GUATEMALA,SAN JOSE PINULA,COLEGIO INTERNACIONAL SYNERGY,"KM. 20.5 CARRETERA A SAN JOSÉ PINULA, LOTE 40, CALLEJÓN LOS ALVAREZ ALDEA SANTA INÉS PINULA",66273000,MAYRA HORTENSIA RUSTRIAN ECUTE,NORMA BEATRIZ ERAZO LOPEZ,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-03-0100-45,01-633,GUATEMALA,SAN JOSE PINULA,COLEGIO DE CAMPO (COUNTRY SCHOOL) NO. 2,"LOTE 7, MANZANA N, SECTOR COMERCIAL RESIDENCIALES SAN JOSÉ PINULA",46208985,MAYRA HORTENSIA RUSTRIAN ECUTE,DELMY LUCESITA FIGUEROA MIJANGOS,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-03-0105-45,01-624,GUATEMALA,SAN JOSE PINULA,COLEGIO MIXTO MARÍA CONCEPCIÓN,3A. CALLE 3-12 ZONA 4,66415381,ROSENDA CORINA SALAY ALBIZURES,OSCAR ALFREDO GARCIA MELGAR,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-03-0114-45,01-624,GUATEMALA,SAN JOSE PINULA,LICEO CRISTIANO AMISHALOM,8A. CALLE 2-30 ZONA 3,51561393,ROSENDA CORINA SALAY ALBIZURES,KAREN MARLENY HERRERA ESTRADA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-03-0122-45,01-405,GUATEMALA,SAN JOSE PINULA,IPMB COLEGIO BILINGÜE INTEGRIDAD ( INTEGRITY ),"KM.16.5 CARRETERA A SAN JOSÉ PINULA, CASERIO LA LAGUNETA, ALDEA DON JUSTO, SANTA CATARINA PINULA. GUATEMALA",66371400,BLANCA SARAI GUTIERREZ PINEDA,MARÍA VERÓNICA AUYÓN OCAMPO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,GUATEMALA ORIENTE
