0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
03-05-0012-41,03-010,SACATEPEQUEZ,SANTO DOMINGO XENACOJ,COPB ANEXO A EOUM,ZONA 3,30119201,OSCAR HUMBERTO SUBUYUJ GIL,AURA VERÓNICA HERNÁNDEZ VELÁSQUEZ,PREPRIMARIA BILINGUE,OFICIAL,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-05-0018-41,03-010,SACATEPEQUEZ,SANTO DOMINGO XENACOJ,COPB ANEXA A EORM,ALDEA EL ROSARIO,41330727,OSCAR HUMBERTO SUBUYUJ GIL,DALIA MAGDALY ESPAÑA CHILE,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-05-0117-41,03-010,SACATEPEQUEZ,SANTO DOMINGO XENACOJ,ANEXA A EOUM,ZONA 3 SANTO DOMINGO XENACOJ,,OSCAR HUMBERTO SUBUYUJ GIL,SARA CARLOTA MEJÍA VIRULA,PREPRIMARIA BILINGUE,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-06-0120-41,03-005,SACATEPEQUEZ,SANTIAGO SACATEPEQUEZ,COPB 10 DE MAYO,CANTON ABAJO,,ROSALBINA SISIMIT PEREN DE SOCOP,JOSEFA XINICO YOS,PREPRIMARIA BILINGUE,OFICIAL,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-06-0121-41,03-005,SACATEPEQUEZ,SANTIAGO SACATEPEQUEZ,COPB ANEXA A EORM,ALDEA SAN JOSE PACUL,44677614,ROSALBINA SISIMIT PEREN DE SOCOP,EFRAIN TAQUEZ CHICOP,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-06-0122-41,03-005,SACATEPEQUEZ,SANTIAGO SACATEPEQUEZ,COPB ANEXA A EORM CENTRO AMERICA,1RA. AVENIDA 2-44 ZONA 2 ALDEA SANTA MARIA CAUQUE,34285149,ROSALBINA SISIMIT PEREN DE SOCOP,JUAN GUILLERMO GARCÍA SANJAY,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-07-0979-41,03-010,SACATEPEQUEZ,SAN BARTOLOME MILPAS ALTAS,COPB ANEXO A EOUM LAZARO AXPUAC,4TA. AVENIDA 1-49 ZONA 4,58490183,OSCAR HUMBERTO SUBUYUJ GIL,KARLA REBECA VELÁSQUEZ CÁCERES,PREPRIMARIA BILINGUE,OFICIAL,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-11-0169-41,03-009,SACATEPEQUEZ,SANTA MARIA DE JESUS,COPB ANEXO A EOU DE NIÑAS LEONOR ROSALES VDA. DE RAMIREZ,PRIMER CANTON,,AURA MARINA LORENZO SAGCHE,MACEDONIA CHUNUJ ACALÓN,PREPRIMARIA BILINGUE,OFICIAL,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-11-0170-41,03-009,SACATEPEQUEZ,SANTA MARIA DE JESUS,COPB ANEXO A EOU PARA VARONES MARIANO NAVARRETE,0 5-96 ZONA 6,59797068,AURA MARINA LORENZO SAGCHE,SARA LETICIA SICAJAU VÁSQUEZ,PREPRIMARIA BILINGUE,OFICIAL,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-11-0211-41,03-009,SACATEPEQUEZ,SANTA MARIA DE JESUS,COPB ANEXO A EOUM,1RA. AVENIDA 1-80 ZONA 1,50002467,AURA MARINA LORENZO SAGCHE,SILVIA GABRIELA BAQUIAX BELTRAND,PREPRIMARIA BILINGUE,OFICIAL,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-15-0005-41,03-008,SACATEPEQUEZ,SAN ANTONIO AGUAS CALIENTES,COPB,4A. AVENIDA 1-12 ZONA 3,,OSCAR YOVANY ZELADA CASTILLO,MÉLIDA YOLANDA SANTOS SINAY,PREPRIMARIA BILINGUE,OFICIAL,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-15-0014-41,03-008,SACATEPEQUEZ,SAN ANTONIO AGUAS CALIENTES,COPB,4A. AVENIDA 1-12 ZONA 3,79311313,OSCAR YOVANY ZELADA CASTILLO,MAYBI MARIZOL GUACHIN PÉREZ,PREPRIMARIA BILINGUE,OFICIAL,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-16-0980-41,03-007,SACATEPEQUEZ,SANTA CATARINA BARAHONA,COPB ANEXO A EOUM,ZONA3 SANTA CATARINA BARAHONA,58693101,MARLIS BERZABE REYES REYES,SANDRA VERONICA NATARENO GARCÍA,PREPRIMARIA BILINGUE,OFICIAL,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,,,,,,,,,,,,,,,,
